Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
208,Exit long,2025-11-14 12:30,Exit Long,47293.9,37.69,1782322.41,184.68,0.01,3625.78,0.20,-2480,-0.14,301684.84,150.84
208,Entry long,2025-11-14 11:15,Long,47289,37.69,1782322.41,184.68,0.01,3625.78,0.20,-2480,-0.14,301684.84,150.84
209,Exit long,2025-11-21 13:00,Exit Long,46360.9,31.63,1458067.088,8328.18,0.57,12727.91,0.87,-828.71,-0.06,310013.03,155.01
209,Entry long,2025-11-21 11:15,Long,46097.6,31.63,1458067.088,8328.18,0.57,12727.91,0.87,-828.71,-0.06,310013.03,155.01
210,Exit long,2025-11-21 13:00,Exit Long Add,46360.9,110.73,5139599.388,-6056.93,-0.12,2635.37,0.05,-6056.93,-0.12,303956.1,151.98
210,Entry long,2025-11-21 12:45,Long Add,46415.6,110.73,5139599.388,-6056.93,-0.12,2635.37,0.05,-6056.93,-0.12,303956.1,151.98
211,Exit long,2025-11-25 11:45,Exit Long,46835.1,36.49,1708826.7,186.1,0.01,2094.53,0.12,-4838.57,-0.28,304142.2,152.07
211,Entry long,2025-11-25 10:30,Long,46830,36.49,1708826.7,186.1,0.01,2094.53,0.12,-4838.57,-0.28,304142.2,152.07
212,Exit long,2025-11-26 02:30,Max Hold,47270.1,37.25,1746950.5,13860.73,0.79,14240.68,0.82,-81.95,0.00,318002.9,159.00
212,Entry long,2025-11-25 11:45,Long,46898,37.25,1746950.5,13860.73,0.79,14240.68,0.82,-81.95,0.00,318002.9,159.00
213,Exit long,2025-11-26 02:30,Max Hold,47270.1,130.38,6132814.44,30261.2,0.49,31591.07,0.52,-4067.86,-0.07,348264.1,174.13
213,Entry long,2025-11-25 14:15,Long Add,47038,130.38,6132814.44,30261.2,0.49,31591.07,0.52,-4067.86,-0.07,348264.1,174.13
214,Exit long,2025-11-28 11:15,Exit Long,47688.3,90.76,4326874.088,1316.02,0.03,6062.77,0.14,-18.15,0.00,349580.12,174.79
214,Entry long,2025-11-28 10:15,Long,47673.8,90.76,4326874.088,1316.02,0.03,6062.77,0.14,-18.15,0.00,349580.12,174.79
215,Exit long,2025-12-02 10:15,Exit Long,47357.4,73.21,3475337.268,-8302.01,-0.24,3206.6,0.09,-8873.05,-0.26,341278.12,170.64
215,Entry long,2025-12-02 10:00,Long,47470.8,73.21,3475337.268,-8302.01,-0.24,3206.6,0.09,-8873.05,-0.26,341278.12,170.64
216,Exit long,2025-12-05 10:30,Exit Long,48019.9,81.42,3915227.256,-5447,-0.14,1449.28,0.04,-5447,-0.14,335831.12,167.92
216,Entry long,2025-12-05 10:00,Long,48086.8,81.42,3915227.256,-5447,-0.14,1449.28,0.04,-5447,-0.14,335831.12,167.92
217,Exit long,2025-12-09 10:00,Exit Long,47854.3,90.86,4345215.952,2825.75,0.07,11829.97,0.27,-3888.81,-0.09,338656.88,169.33
217,Entry long,2025-12-09 09:30,Long,47823.2,90.86,4345215.952,2825.75,0.07,11829.97,0.27,-3888.81,-0.09,338656.88,169.33
218,Exit long,2025-12-23 14:00,Exit Long,48541.2,88.64,4301380.096,1311.87,0.03,6452.99,0.15,-4751.1,-0.11,339968.72,169.98
218,Entry long,2025-12-23 10:30,Long,48526.4,88.64,4301380.096,1311.87,0.03,6452.99,0.15,-4751.1,-0.11,339968.72,169.98
219,Exit long,2026-01-06 10:15,Exit Long,49166.2,92.32,4529606.944,9416.64,0.21,14900.45,0.33,-3286.59,-0.07,349385.38,174.69
219,Entry long,2026-01-06 09:30,Long,49064.2,92.32,4529606.944,9416.64,0.21,14900.45,0.33,-3286.59,-0.07,349385.38,174.69
220,Exit long,2026-01-06 14:30,Exit Long,49488,65.54,3228447.968,14995.55,0.46,18875.52,0.58,-2726.46,-0.08,364380.94,182.19
220,Entry long,2026-01-06 11:15,Long,49259.2,65.54,3228447.968,14995.55,0.46,18875.52,0.58,-2726.46,-0.08,364380.94,182.19
221,Exit long,2026-01-06 14:30,Exit Long Add,49488,229.39,11344207.18,7845.14,0.07,21425.03,0.19,-4954.82,-0.04,372226.06,186.11
221,Entry long,2026-01-06 12:45,Long Add,49453.8,229.39,11344207.18,7845.14,0.07,21425.03,0.19,-4954.82,-0.04,372226.06,186.11
222,Exit long,2026-01-09 12:15,Exit Long,49563.6,50.99,2527044.004,203.96,0.01,1417.52,0.06,-601.68,-0.02,372430.03,186.22
222,Entry long,2026-01-09 11:45,Long,49559.6,50.99,2527044.004,203.96,0.01,1417.52,0.06,-601.68,-0.02,372430.03,186.22
223,Exit long,2026-01-20 11:00,Exit Long,48810,51.68,2528247.616,-5746.82,-0.23,661.5,0.03,-5746.82,-0.23,366683.22,183.34
223,Entry long,2026-01-20 10:30,Long,48921.2,51.68,2528247.616,-5746.82,-0.23,661.5,0.03,-5746.82,-0.23,366683.22,183.34
224,Exit long,2026-02-06 10:30,Exit Long,49717.9,45.62,2267925.308,205.29,0.01,2545.6,0.11,-2381.36,-0.11,366888.5,183.44
224,Entry long,2026-02-06 10:00,Long,49713.4,45.62,2267925.308,205.29,0.01,2545.6,0.11,-2381.36,-0.11,366888.5,183.44
225,Exit long,2026-02-09 01:00,Exit Long,50163.8,44.08,2195219.264,16001.04,0.73,20704.38,0.94,-6285.81,-0.29,382889.53,191.44
225,Entry long,2026-02-06 10:30,Long,49800.8,44.08,2195219.264,16001.04,0.73,20704.38,0.94,-6285.81,-0.29,382889.53,191.44
226,Exit long,2026-02-09 01:00,Exit Long Add,50163.8,154.31,7710623.804,30152.17,0.39,46617.05,0.60,-5431.71,-0.07,413041.72,206.52
226,Entry long,2026-02-06 12:45,Long Add,49968.4,154.31,7710623.804,30152.17,0.39,46617.05,0.60,-5431.71,-0.07,413041.72,206.52
227,Exit long,2026-02-10 10:00,Exit Long,50477.5,90.35,4550459.68,10182.45,0.22,15937.74,0.35,-2909.27,-0.06,423224.16,211.61
227,Entry long,2026-02-10 09:30,Long,50364.8,90.35,4550459.68,10182.45,0.22,15937.74,0.35,-2909.27,-0.06,423224.16,211.61
228,Exit long,2026-02-13 12:15,Exit Long,49650.2,38.4,1906337.28,230.4,0.01,3102.72,0.16,-583.68,-0.03,423454.56,211.73
228,Entry long,2026-02-13 11:45,Long,49644.2,38.4,1906337.28,230.4,0.01,3102.72,0.16,-583.68,-0.03,423454.56,211.73
229,Exit long,2026-03-10 11:45,Exit Long,47995.8,37.64,1806328.544,233.37,0.01,2198.18,0.12,-3267.15,-0.18,423687.94,211.84
229,Entry long,2026-03-10 10:45,Long,47989.6,37.64,1806328.544,233.37,0.01,2198.18,0.12,-3267.15,-0.18,423687.94,211.84
230,Exit long,2026-03-24 13:00,Exit Long,46249.5,35.47,1646723.126,-6253.36,-0.38,1695.47,0.10,-6253.36,-0.38,417434.56,208.72
230,Entry long,2026-03-24 11:15,Long,46425.8,35.47,1646723.126,-6253.36,-0.38,1695.47,0.10,-6253.36,-0.38,417434.56,208.72
231,Exit long,2026-03-31 13:15,Exit Long,46177,27.82,1284588.5,55.64,0.00,3499.76,0.27,-4846.24,-0.38,417490.22,208.75
231,Entry long,2026-03-31 12:30,Long,46175,27.82,1284588.5,55.64,0.00,3499.76,0.27,-4846.24,-0.38,417490.22,208.75
232,Exit long,2026-04-17 11:15,Exit Long,49562.6,50.73,2504296.596,10014.1,0.40,16964.11,0.68,-1176.94,-0.05,427504.3,213.75
232,Entry long,2026-04-17 09:45,Long,49365.2,50.73,2504296.596,10014.1,0.40,16964.11,0.68,-1176.94,-0.05,427504.3,213.75
233,Exit long,2026-04-17 13:00,Exit Long,49710.7,50.36,2503204.232,226.62,0.01,3313.69,0.13,-1843.18,-0.07,427730.94,213.87
233,Entry long,2026-04-17 11:45,Long,49706.2,50.36,2503204.232,226.62,0.01,3313.69,0.13,-1843.18,-0.07,427730.94,213.87
