Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
225,Exit long,2026-02-06 10:45,Exit Long,49687.1,38.8,1927688.76,170.72,0.01,4753,0.25,-2029.24,-0.11,275596.06,137.80
225,Entry long,2026-02-06 10:00,Long,49682.7,38.8,1927688.76,170.72,0.01,4753,0.25,-2029.24,-0.11,275596.06,137.80
226,Exit long,2026-02-10 10:00,Exit Long,50445,72.6,3653783.76,8523.24,0.23,12799.38,0.35,-2119.92,-0.06,284119.28,142.06
226,Entry long,2026-02-10 09:30,Long,50327.6,72.6,3653783.76,8523.24,0.23,12799.38,0.35,-2119.92,-0.06,284119.28,142.06
227,Exit long,2026-03-10 11:45,Exit Long,47996.3,29.6,1420509.92,180.56,0.01,1592.48,0.11,-2572.24,-0.18,284299.84,142.15
227,Entry long,2026-03-10 10:45,Long,47990.2,29.6,1420509.92,180.56,0.01,1592.48,0.11,-2572.24,-0.18,284299.84,142.15
228,Exit long,2026-03-24 13:00,Exit Long,46179.1,27.8,1288621.74,-4842.76,-0.38,1248.22,0.10,-4842.76,-0.38,279457.1,139.73
228,Entry long,2026-03-24 11:15,Long,46353.3,27.8,1288621.74,-4842.76,-0.38,1248.22,0.10,-4842.76,-0.38,279457.1,139.73
229,Exit long,2026-03-31 13:15,Exit Long,46105.8,21.7,1000515.39,-19.53,0.00,2597.49,0.26,-3806.18,-0.38,279437.56,139.72
229,Entry long,2026-03-31 12:30,Long,46106.7,21.7,1000515.39,-19.53,0.00,2597.49,0.26,-3806.18,-0.38,279437.56,139.72
230,Exit long,2026-04-17 11:15,Exit Long,49508.3,39.5,1947752.9,7824.95,0.40,13224.6,0.68,-876.9,-0.05,287262.5,143.63
230,Entry long,2026-04-17 09:45,Long,49310.2,39.5,1947752.9,7824.95,0.40,13224.6,0.68,-876.9,-0.05,287262.5,143.63
231,Exit long,2026-04-17 13:00,Exit Long,49656.7,39.1,1941401.02,175.95,0.01,2611.88,0.13,-1376.32,-0.07,287438.47,143.72
231,Entry long,2026-04-17 11:45,Long,49652.2,39.1,1941401.02,175.95,0.01,2611.88,0.13,-1376.32,-0.07,287438.47,143.72
