Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
92,Entry long,2023-08-29 11:30,Long,34781,42.5,1478192.5,85,0.01,1810.5,0.12,-1215.5,-0.08,49875.44,24.94
93,Exit long,2023-09-08 10:30,Exit Long,34572.2,61.3,2118509.61,766.25,0.04,3690.26,0.17,-796.9,-0.04,50641.69,25.32
93,Entry long,2023-09-08 10:00,Long,34559.7,61.3,2118509.61,766.25,0.04,3690.26,0.17,-796.9,-0.04,50641.69,25.32
94,Exit long,2023-09-12 13:30,Exit Long,34821.7,54.2,1879498.82,7837.32,0.42,10330.52,0.55,-10.84,0.00,58479.01,29.24
94,Entry long,2023-09-12 11:15,Long,34677.1,54.2,1879498.82,7837.32,0.42,10330.52,0.55,-10.84,0.00,58479.01,29.24
95,Exit long,2023-09-12 13:30,Exit Long Add,34821.7,190,6604381,11742,0.18,20482,0.31,-1577,-0.02,70221.01,35.11
95,Entry long,2023-09-12 12:45,Long Add,34759.9,190,6604381,11742,0.18,20482,0.31,-1577,-0.02,70221.01,35.11
96,Exit long,2023-10-06 12:15,Exit Long,33342.5,22.9,760831.89,2711.36,0.36,4925.79,0.65,-4.58,0.00,72932.37,36.47
96,Entry long,2023-10-06 11:15,Long,33224.1,22.9,760831.89,2711.36,0.36,4925.79,0.65,-4.58,0.00,72932.37,36.47
97,Exit long,2023-10-10 10:30,Exit Long,33749.5,47.6,1606385.76,90.44,0.01,1447.04,0.09,-347.48,-0.02,73022.81,36.51
97,Entry long,2023-10-10 10:00,Long,33747.6,47.6,1606385.76,90.44,0.01,1447.04,0.09,-347.48,-0.02,73022.81,36.51
98,Exit long,2023-10-10 11:45,Exit Long,33817.6,43.3,1464206.82,95.26,0.01,1662.72,0.11,-1121.47,-0.08,73118.07,36.56
98,Entry long,2023-10-10 11:00,Long,33815.4,43.3,1464206.82,95.26,0.01,1662.72,0.11,-1121.47,-0.08,73118.07,36.56
99,Exit long,2023-10-10 13:00,Exit Long,33797.3,43,1456031.6,-2747.7,-0.19,1053.5,0.07,-2747.7,-0.19,70370.37,35.19
99,Entry long,2023-10-10 11:45,Long,33861.2,43,1456031.6,-2747.7,-0.19,1053.5,0.07,-2747.7,-0.19,70370.37,35.19
100,Exit long,2023-10-17 12:30,Exit Long,34088.2,38.4,1305096.96,3889.92,0.30,5848.32,0.45,-238.08,-0.02,74260.29,37.13
100,Entry long,2023-10-17 11:15,Long,33986.9,38.4,1305096.96,3889.92,0.30,5848.32,0.45,-238.08,-0.02,74260.29,37.13
101,Exit long,2023-10-31 14:30,Exit Long,32954.6,34.6,1139862.4,366.76,0.03,2934.08,0.26,-927.28,-0.08,74627.05,37.31
101,Entry long,2023-10-31 12:30,Long,32944,34.6,1139862.4,366.76,0.03,2934.08,0.26,-927.28,-0.08,74627.05,37.31
102,Exit long,2023-11-03 13:15,Exit Long,34083.6,47.1,1605243.36,94.2,0.01,3136.86,0.20,-485.13,-0.03,74721.25,37.36
102,Entry long,2023-11-03 12:00,Long,34081.6,47.1,1605243.36,94.2,0.01,3136.86,0.20,-485.13,-0.03,74721.25,37.36
103,Exit long,2023-11-07 11:00,Exit Long,34146.3,68.3,2328975.36,3216.93,0.14,6297.26,0.27,-1516.26,-0.07,77938.18,38.97
103,Entry long,2023-11-07 10:00,Long,34099.2,68.3,2328975.36,3216.93,0.14,6297.26,0.27,-1516.26,-0.07,77938.18,38.97
104,Exit long,2023-11-07 12:00,Exit Long,34147.7,60.8,2078983.04,-2802.88,-0.13,462.08,0.02,-2924.48,-0.14,75135.3,37.57
104,Entry long,2023-11-07 11:30,Long,34193.8,60.8,2078983.04,-2802.88,-0.13,462.08,0.02,-2924.48,-0.14,75135.3,37.57
105,Exit long,2023-11-14 11:45,Exit Long,34865.1,36.5,1272079.75,496.4,0.04,2748.45,0.22,-467.2,-0.04,75631.7,37.82
105,Entry long,2023-11-14 10:15,Long,34851.5,36.5,1272079.75,496.4,0.04,2748.45,0.22,-467.2,-0.04,75631.7,37.82
106,Exit long,2023-11-24 11:15,Exit Long,35388.8,95.5,3379554,76.4,0.00,1231.95,0.04,-1528,-0.05,75708.1,37.85
106,Entry long,2023-11-24 10:15,Long,35388,95.5,3379554,76.4,0.00,1231.95,0.04,-1528,-0.05,75708.1,37.85
107,Exit long,2023-11-28 12:00,Exit Long,35496.1,67.4,2391298.08,1139.06,0.05,3599.16,0.15,-2877.98,-0.12,76847.16,38.42
107,Entry long,2023-11-28 10:30,Long,35479.2,67.4,2391298.08,1139.06,0.05,3599.16,0.15,-2877.98,-0.12,76847.16,38.42
108,Exit long,2023-12-01 12:00,Exit Long,36123.1,44.8,1618220.8,94.08,0.01,1724.8,0.11,-1509.76,-0.09,76941.24,38.47
108,Entry long,2023-12-01 11:30,Long,36121,44.8,1618220.8,94.08,0.01,1724.8,0.11,-1509.76,-0.09,76941.24,38.47
109,Exit long,2023-12-19 11:45,Exit Long,37530.7,74.1,2777045.7,3979.17,0.14,6594.9,0.24,-2482.35,-0.09,80920.41,40.46
109,Entry long,2023-12-19 09:45,Long,37477,74.1,2777045.7,3979.17,0.14,6594.9,0.24,-2482.35,-0.09,80920.41,40.46
110,Exit long,2023-12-19 11:45,Exit Long Add,37530.7,259.4,9741974.52,-6510.94,-0.07,1971.44,0.02,-6510.94,-0.07,74409.47,37.20
110,Entry long,2023-12-19 11:15,Long Add,37555.8,259.4,9741974.52,-6510.94,-0.07,1971.44,0.02,-6510.94,-0.07,74409.47,37.20
111,Exit long,2024-01-02 12:15,Exit Long,37764.3,49.1,1854133.84,93.29,0.01,1703.77,0.09,-152.21,-0.01,74502.76,37.25
111,Entry long,2024-01-02 11:45,Long,37762.4,49.1,1854133.84,93.29,0.01,1703.77,0.09,-152.21,-0.01,74502.76,37.25
112,Exit long,2024-01-05 10:15,Exit Long,37535.7,51.4,1924590.76,4744.22,0.25,9627.22,0.50,-2590.56,-0.13,79246.98,39.62
112,Entry long,2024-01-05 09:15,Long,37443.4,51.4,1924590.76,4744.22,0.25,9627.22,0.50,-2590.56,-0.13,79246.98,39.62
113,Exit long,2024-01-26 10:00,Exit Long,38076.3,51.5,1963741.35,-2811.9,-0.14,375.95,0.02,-2811.9,-0.14,76435.08,38.22
113,Entry long,2024-01-26 09:30,Long,38130.9,51.5,1963741.35,-2811.9,-0.14,375.95,0.02,-2811.9,-0.14,76435.08,38.22
114,Exit long,2024-01-26 11:00,Exit Long,38171.2,45.8,1746876.12,1364.84,0.08,4112.84,0.24,-160.3,-0.01,77799.92,38.90
114,Entry long,2024-01-26 10:15,Long,38141.4,45.8,1746876.12,1364.84,0.08,4112.84,0.24,-160.3,-0.01,77799.92,38.90
115,Exit long,2024-01-30 12:15,Exit Long,38393.8,76.6,2939502.02,1463.06,0.05,4121.08,0.14,-474.92,-0.02,79262.98,39.63
115,Entry long,2024-01-30 11:15,Long,38374.7,76.6,2939502.02,1463.06,0.05,4121.08,0.14,-474.92,-0.02,79262.98,39.63
116,Exit long,2024-03-01 10:45,Exit Long,39021.1,52,2029014,83.2,0.00,535.6,0.03,-2090.4,-0.10,79346.18,39.67
116,Entry long,2024-03-01 10:15,Long,39019.5,52,2029014,83.2,0.00,535.6,0.03,-2090.4,-0.10,79346.18,39.67
117,Exit long,2024-03-08 10:15,Exit Long,38882.5,41.4,1612546.56,-2811.06,-0.17,1080.54,0.07,-2811.06,-0.17,76535.12,38.27
117,Entry long,2024-03-08 09:45,Long,38950.4,41.4,1612546.56,-2811.06,-0.17,1080.54,0.07,-2811.06,-0.17,76535.12,38.27
118,Exit long,2024-03-12 12:15,Exit Long,38940.1,28.5,1112563.05,-2770.2,-0.25,1356.6,0.12,-2770.2,-0.25,73764.92,36.88
118,Entry long,2024-03-12 10:30,Long,39037.3,28.5,1112563.05,-2770.2,-0.25,1356.6,0.12,-2770.2,-0.25,73764.92,36.88
119,Exit long,2024-03-19 13:00,Exit Long,39084,51.8,2016879.62,7671.58,0.38,9883.44,0.49,-569.8,-0.03,81436.5,40.72
119,Entry long,2024-03-19 10:30,Long,38935.9,51.8,2016879.62,7671.58,0.38,9883.44,0.49,-569.8,-0.03,81436.5,40.72
120,Exit long,2024-03-19 13:00,Exit Long Add,39084,181.6,7081383.04,16271.36,0.23,24025.68,0.34,-853.52,-0.01,97707.86,48.85
120,Entry long,2024-03-19 12:00,Long Add,38994.4,181.6,7081383.04,16271.36,0.23,24025.68,0.34,-853.52,-0.01,97707.86,48.85
121,Exit long,2024-04-05 11:15,Exit Long,38762.2,36.3,1410058.98,-2991.12,-0.21,0,0.00,-2991.12,-0.21,94716.74,47.36
121,Entry long,2024-04-05 10:45,Long,38844.6,36.3,1410058.98,-2991.12,-0.21,0,0.00,-2991.12,-0.21,94716.74,47.36
122,Exit long,2024-04-05 13:00,Exit Long,38967.9,31.7,1234046.13,1236.3,0.10,3686.71,0.30,-221.9,-0.02,95953.04,47.98
122,Entry long,2024-04-05 11:30,Long,38928.9,31.7,1234046.13,1236.3,0.10,3686.71,0.30,-221.9,-0.02,95953.04,47.98
123,Exit long,2024-04-23 11:00,Exit Long,38457.3,48.1,1849695.12,101.01,0.01,2621.45,0.14,-827.32,-0.04,96054.05,48.03
123,Entry long,2024-04-23 10:30,Long,38455.2,48.1,1849695.12,101.01,0.01,2621.45,0.14,-827.32,-0.04,96054.05,48.03
124,Exit long,2024-04-26 10:30,Exit Long,38204.1,39.4,1508216.24,-2974.7,-0.20,346.72,0.02,-2974.7,-0.20,93079.35,46.54
124,Entry long,2024-04-26 10:00,Long,38279.6,39.4,1508216.24,-2974.7,-0.20,346.72,0.02,-2974.7,-0.20,93079.35,46.54
125,Exit long,2024-04-26 15:30,Exit Long,38226.2,44.8,1715754.88,-3221.12,-0.19,1267.84,0.07,-3221.12,-0.19,89858.23,44.93
125,Entry long,2024-04-26 12:45,Long,38298.1,44.8,1715754.88,-3221.12,-0.19,1267.84,0.07,-3221.12,-0.19,89858.23,44.93
126,Exit long,2024-05-07 10:30,Exit Long,38967.7,77,3000428.2,84.7,0.00,1771,0.06,-1078,-0.04,89942.93,44.97
126,Entry long,2024-05-07 10:00,Long,38966.6,77,3000428.2,84.7,0.00,1771,0.06,-1078,-0.04,89942.93,44.97
127,Exit long,2024-05-21 10:45,Exit Long,39886.8,82.2,3278612.76,82.2,0.00,1668.66,0.05,-2359.14,-0.07,90025.13,45.01
127,Entry long,2024-05-21 10:00,Long,39885.8,82.2,3278612.76,82.2,0.00,1668.66,0.05,-2359.14,-0.07,90025.13,45.01
128,Exit long,2024-05-24 11:30,Exit Long,39146.7,44.1,1729284.48,-2915.01,-0.17,211.68,0.01,-2915.01,-0.17,87110.12,43.56
128,Entry long,2024-05-24 11:00,Long,39212.8,44.1,1729284.48,-2915.01,-0.17,211.68,0.01,-2915.01,-0.17,87110.12,43.56
129,Exit long,2024-06-04 10:15,Exit Long,38603.5,48.1,1856929.36,-101.01,-0.01,3405.48,0.18,-1053.39,-0.06,87009.11,43.50
129,Entry long,2024-06-04 09:45,Long,38605.6,48.1,1856929.36,-101.01,-0.01,3405.48,0.18,-1053.39,-0.06,87009.11,43.50
130,Exit long,2024-06-07 10:45,Exit Long,39021.2,37.7,1469802.36,1296.88,0.09,4855.76,0.33,-1911.39,-0.13,88305.99,44.15
130,Entry long,2024-06-07 10:15,Long,38986.8,37.7,1469802.36,1296.88,0.09,4855.76,0.33,-1911.39,-0.13,88305.99,44.15
131,Exit long,2024-06-21 10:30,Exit Long,39234.9,44,1726234.4,101.2,0.01,1848,0.11,-888.8,-0.05,88407.19,44.20
131,Entry long,2024-06-21 10:00,Long,39232.6,44,1726234.4,101.2,0.01,1848,0.11,-888.8,-0.05,88407.19,44.20
132,Exit long,2024-07-09 13:15,Exit Long,39444.9,55.4,2181059.22,4188.24,0.19,7479,0.34,-360.1,-0.02,92595.43,46.30
132,Entry long,2024-07-09 12:15,Long,39369.3,55.4,2181059.22,4188.24,0.19,7479,0.34,-360.1,-0.02,92595.43,46.30
133,Exit long,2024-07-12 10:45,Exit Long,39959.6,45.9,1834393.5,-247.86,-0.01,771.12,0.04,-2120.58,-0.12,92347.57,46.17
133,Entry long,2024-07-12 10:15,Long,39965,45.9,1834393.5,-247.86,-0.01,771.12,0.04,-2120.58,-0.12,92347.57,46.17
134,Exit long,2024-07-12 12:00,Exit Long,40058.8,45.8,1832458,2235.04,0.12,4754.04,0.26,-398.46,-0.02,94582.61,47.29
134,Entry long,2024-07-12 10:45,Long,40010,45.8,1832458,2235.04,0.12,4754.04,0.26,-398.46,-0.02,94582.61,47.29
135,Exit long,2024-07-12 13:45,Exit Long,40210.4,48.3,1937844.3,4318.02,0.22,7428.54,0.38,-685.86,-0.04,98900.63,49.45
135,Entry long,2024-07-12 12:45,Long,40121,48.3,1937844.3,4318.02,0.22,7428.54,0.38,-685.86,-0.04,98900.63,49.45
136,Exit long,2024-07-16 11:30,Exit Long,40807.5,41.4,1683779.4,5651.1,0.34,8913.42,0.53,-8.28,0.00,104551.73,52.28
136,Entry long,2024-07-16 09:45,Long,40671,41.4,1683779.4,5651.1,0.34,8913.42,0.53,-8.28,0.00,104551.73,52.28
137,Exit long,2024-07-16 11:30,Exit Long Add,40807.5,145,5922307.5,-5220,-0.09,116,0.00,-5220,-0.09,99331.73,49.67
137,Entry long,2024-07-16 11:15,Long Add,40843.5,145,5922307.5,-5220,-0.09,116,0.00,-5220,-0.09,99331.73,49.67
138,Exit long,2024-07-26 10:30,Exit Long,40514.7,40.2,1627645.74,1045.2,0.06,4944.6,0.30,-2211,-0.14,100376.93,50.19
138,Entry long,2024-07-26 09:45,Long,40488.7,40.2,1627645.74,1045.2,0.06,4944.6,0.30,-2211,-0.14,100376.93,50.19
139,Exit long,2024-07-26 13:30,Exit Long,40700.2,30.2,1228230.98,915.06,0.07,3134.76,0.26,-1757.64,-0.14,101291.99,50.65
139,Entry long,2024-07-26 11:45,Long,40669.9,30.2,1228230.98,915.06,0.07,3134.76,0.26,-1757.64,-0.14,101291.99,50.65
140,Exit long,2024-08-06 11:15,Exit Long,39062.9,21.4,835783.42,162.64,0.02,4121.64,0.49,-1474.46,-0.18,101454.63,50.73
140,Entry long,2024-08-06 10:00,Long,39055.3,21.4,835783.42,162.64,0.02,4121.64,0.49,-1474.46,-0.18,101454.63,50.73
141,Exit long,2024-08-13 13:45,Exit Long,39631.2,35.4,1405974.72,-3030.24,-0.22,38.94,0.00,-3030.24,-0.22,98424.39,49.21
141,Entry long,2024-08-13 12:45,Long,39716.8,35.4,1405974.72,-3030.24,-0.22,38.94,0.00,-3030.24,-0.22,98424.39,49.21
142,Exit long,2024-08-16 15:00,Exit Long,40703.6,51.1,2079851.76,102.2,0.00,1456.35,0.07,-2769.62,-0.13,98526.59,49.26
142,Entry long,2024-08-16 12:45,Long,40701.6,51.1,2079851.76,102.2,0.00,1456.35,0.07,-2769.62,-0.13,98526.59,49.26
143,Exit long,2024-09-13 10:30,Exit Long,41335.5,46.6,1926131.78,102.52,0.01,4333.8,0.23,-3984.3,-0.21,98629.11,49.31
143,Entry long,2024-09-13 09:45,Long,41333.3,46.6,1926131.78,102.52,0.01,4333.8,0.23,-3984.3,-0.21,98629.11,49.31
144,Exit long,2024-09-13 11:00,Exit Long,41371.2,34.2,1417890.96,-2995.92,-0.21,581.4,0.04,-3710.7,-0.26,95633.19,47.82
144,Entry long,2024-09-13 10:30,Long,41458.8,34.2,1417890.96,-2995.92,-0.21,581.4,0.04,-3710.7,-0.26,95633.19,47.82
145,Exit long,2024-09-13 12:00,Exit Long,41506.4,32.3,1340546.9,109.82,0.01,1333.99,0.10,-119.51,-0.01,95743.01,47.87
145,Entry long,2024-09-13 11:30,Long,41503,32.3,1340546.9,109.82,0.01,1333.99,0.10,-119.51,-0.01,95743.01,47.87
146,Exit long,2024-09-17 10:45,Exit Long,41754.9,45.2,1890295.64,-2974.16,-0.16,668.96,0.04,-2974.16,-0.16,92768.85,46.38
146,Entry long,2024-09-17 10:15,Long,41820.7,45.2,1890295.64,-2974.16,-0.16,668.96,0.04,-2974.16,-0.16,92768.85,46.38
147,Exit long,2024-09-20 13:15,Exit Long,42088.2,40.9,1721305.13,102.25,0.01,1157.47,0.07,-785.28,-0.05,92871.1,46.44
147,Entry long,2024-09-20 12:30,Long,42085.7,40.9,1721305.13,102.25,0.01,1157.47,0.07,-785.28,-0.05,92871.1,46.44
148,Exit long,2024-09-27 11:30,Exit Long,42605.9,50.9,2160888.24,7752.07,0.36,10195.27,0.47,-850.03,-0.04,100623.17,50.31
148,Entry long,2024-09-27 10:00,Long,42453.6,50.9,2160888.24,7752.07,0.36,10195.27,0.47,-850.03,-0.04,100623.17,50.31
149,Exit long,2024-10-11 12:00,Exit Long,42780.9,43.6,1861815.92,3431.32,0.18,5790.08,0.31,-270.32,-0.01,104054.49,52.03
149,Entry long,2024-10-11 10:00,Long,42702.2,43.6,1861815.92,3431.32,0.18,5790.08,0.31,-270.32,-0.01,104054.49,52.03
150,Exit long,2024-10-11 12:00,Exit Long Add,42780.9,152.9,6548278.88,-7079.27,-0.11,1192.62,0.02,-7079.27,-0.11,96975.22,48.49
150,Entry long,2024-10-11 11:30,Long Add,42827.2,152.9,6548278.88,-7079.27,-0.11,1192.62,0.02,-7079.27,-0.11,96975.22,48.49
151,Exit long,2024-10-18 13:45,Exit Long,43288.2,51,2207596.2,102,0.00,2259.3,0.10,-1499.4,-0.07,97077.22,48.54
151,Entry long,2024-10-18 12:30,Long,43286.2,51,2207596.2,102,0.00,2259.3,0.10,-1499.4,-0.07,97077.22,48.54
152,Exit long,2024-10-22 11:45,Exit Long,42869.7,44.4,1903312.56,102.12,0.01,1478.52,0.08,-2406.48,-0.13,97179.34,48.59
152,Entry long,2024-10-22 11:00,Long,42867.4,44.4,1903312.56,102.12,0.01,1478.52,0.08,-2406.48,-0.13,97179.34,48.59
153,Exit long,2024-10-22 13:00,Exit Long,42933.5,49.2,2112224.88,103.32,0.00,1367.76,0.06,-477.24,-0.02,97282.66,48.64
153,Entry long,2024-10-22 12:30,Long,42931.4,49.2,2112224.88,103.32,0.00,1367.76,0.06,-477.24,-0.02,97282.66,48.64
154,Exit long,2024-11-01 10:30,Exit Long,42179.6,36.6,1547740.8,-3967.44,-0.26,150.06,0.01,-4948.32,-0.32,93315.22,46.66
154,Entry long,2024-11-01 10:15,Long,42288,36.6,1547740.8,-3967.44,-0.26,150.06,0.01,-4948.32,-0.32,93315.22,46.66
155,Exit long,2024-11-01 11:45,Exit Long,42233.2,31.7,1341734.2,-2941.76,-0.22,199.71,0.01,-2941.76,-0.22,90373.46,45.19
155,Entry long,2024-11-01 11:15,Long,42326,31.7,1341734.2,-2941.76,-0.22,199.71,0.01,-2941.76,-0.22,90373.46,45.19
156,Exit long,2024-11-05 10:45,Exit Long,42133.6,51,2143081.2,5732.4,0.27,9001.5,0.42,-1055.7,-0.05,96105.86,48.05
156,Entry long,2024-11-05 09:45,Long,42021.2,51,2143081.2,5732.4,0.27,9001.5,0.42,-1055.7,-0.05,96105.86,48.05
157,Exit long,2024-11-08 11:30,Exit Long,44022.6,49.1,2159589.85,1919.81,0.09,4212.78,0.20,-697.22,-0.03,98025.67,49.01
157,Entry long,2024-11-08 10:15,Long,43983.5,49.1,2159589.85,1919.81,0.09,4212.78,0.20,-697.22,-0.03,98025.67,49.01
158,Exit long,2024-11-12 09:45,Exit Long,44331.3,54.5,2421353.25,-5297.4,-0.22,888.35,0.04,-5815.15,-0.24,92728.27,46.36
158,Entry long,2024-11-12 09:30,Long,44428.5,54.5,2421353.25,-5297.4,-0.22,888.35,0.04,-5815.15,-0.24,92728.27,46.36
159,Exit long,2024-11-19 13:15,Exit Long,43309.7,29.2,1264535.2,108.04,0.01,1424.96,0.11,-2035.24,-0.16,92836.31,46.42
159,Entry long,2024-11-19 11:15,Long,43306,29.2,1264535.2,108.04,0.01,1424.96,0.11,-2035.24,-0.16,92836.31,46.42
160,Exit long,2024-11-29 12:45,Exit Long,45052.5,51.5,2314811.7,5392.05,0.23,7972.2,0.34,-551.05,-0.02,98228.36,49.11
160,Entry long,2024-11-29 10:45,Long,44947.8,51.5,2314811.7,5392.05,0.23,7972.2,0.34,-551.05,-0.02,98228.36,49.11
161,Exit long,2024-11-29 12:45,Exit Long Add,45052.5,180.3,8127527.34,-4561.59,-0.06,3750.24,0.05,-4561.59,-0.06,93666.77,46.83
161,Entry long,2024-11-29 12:15,Long Add,45077.8,180.3,8127527.34,-4561.59,-0.06,3750.24,0.05,-4561.59,-0.06,93666.77,46.83
162,Exit long,2024-12-10 11:30,Exit Long,44450.7,45.8,2035741.3,100.76,0.00,2450.3,0.12,-1154.16,-0.06,93767.53,46.88
162,Entry long,2024-12-10 10:45,Long,44448.5,45.8,2035741.3,100.76,0.00,2450.3,0.12,-1154.16,-0.06,93767.53,46.88
163,Exit long,2024-12-20 12:30,Exit Long,43083,25.6,1088916.48,14008.32,1.29,16353.28,1.50,-184.32,-0.02,107775.85,53.89
163,Entry long,2024-12-20 10:15,Long,42535.8,25.6,1088916.48,14008.32,1.29,16353.28,1.50,-184.32,-0.02,107775.85,53.89
164,Exit long,2024-12-20 12:30,Exit Long Add,43083,89.7,3862374.36,2170.74,0.06,10387.26,0.27,-3022.89,-0.08,109946.59,54.97
164,Entry long,2024-12-20 11:45,Long Add,43058.8,89.7,3862374.36,2170.74,0.06,10387.26,0.27,-3022.89,-0.08,109946.59,54.97
165,Exit long,2024-12-24 12:30,Exit Long,43104.4,54.9,2365404.93,1026.63,0.04,4326.12,0.18,-3233.61,-0.14,110973.22,55.49
165,Entry long,2024-12-24 11:30,Long,43085.7,54.9,2365404.93,1026.63,0.04,4326.12,0.18,-3233.61,-0.14,110973.22,55.49
166,Exit long,2025-01-17 12:00,Exit Long,43486.8,57.7,2507647.77,1540.59,0.06,4315.96,0.17,-1454.04,-0.06,112513.81,56.26
166,Entry long,2025-01-17 10:45,Long,43460.1,57.7,2507647.77,1540.59,0.06,4315.96,0.17,-1454.04,-0.06,112513.81,56.26
167,Exit long,2025-01-28 11:15,Exit Long,44844.9,41.9,1878888.18,113.13,0.01,3469.32,0.18,-846.38,-0.05,112626.94,56.31
167,Entry long,2025-01-28 10:30,Long,44842.2,41.9,1878888.18,113.13,0.01,3469.32,0.18,-846.38,-0.05,112626.94,56.31
168,Exit long,2025-02-07 10:00,Exit Long,44585.4,56.5,2530945.75,-11870.65,-0.47,0,0.00,-13045.85,-0.52,100756.29,50.38
168,Entry long,2025-02-07 09:45,Long,44795.5,56.5,2530945.75,-11870.65,-0.47,0,0.00,-13045.85,-0.52,100756.29,50.38
169,Exit long,2025-02-11 12:00,Exit Long,44439.3,52.5,2331677.25,1386,0.06,4609.5,0.20,-483,-0.02,102142.29,51.07
169,Entry long,2025-02-11 10:30,Long,44412.9,52.5,2331677.25,1386,0.06,4609.5,0.20,-483,-0.02,102142.29,51.07
170,Exit long,2025-03-14 12:00,Exit Long,41357.1,28.6,1182052.3,760.76,0.06,3283.28,0.28,-1144,-0.10,102903.05,51.45
170,Entry long,2025-03-14 10:45,Long,41330.5,28.6,1182052.3,760.76,0.06,3283.28,0.28,-1144,-0.10,102903.05,51.45
171,Exit long,2025-03-21 13:15,Exit Long,41873.8,26.1,1092791.34,114.84,0.01,2226.33,0.20,-1106.64,-0.10,103017.89,51.51
171,Entry long,2025-03-21 12:15,Long,41869.4,26.1,1092791.34,114.84,0.01,2226.33,0.20,-1106.64,-0.10,103017.89,51.51
172,Exit long,2025-04-01 12:15,Exit Long,42001.9,21.8,914331.24,1310.18,0.14,4360,0.48,-571.16,-0.06,104328.07,52.16
172,Entry long,2025-04-01 10:45,Long,41941.8,21.8,914331.24,1310.18,0.14,4360,0.48,-571.16,-0.06,104328.07,52.16
173,Exit long,2025-04-22 11:30,Exit Long,38921.3,30.4,1182584.32,623.2,0.05,3216.32,0.27,-1374.08,-0.12,104951.27,52.48
173,Entry long,2025-04-22 10:30,Long,38900.8,30.4,1182584.32,623.2,0.05,3216.32,0.27,-1374.08,-0.12,104951.27,52.48
174,Exit long,2025-04-22 12:30,Exit Long,39196.1,26.6,1042501.88,114.38,0.01,1736.98,0.17,-1034.74,-0.10,105065.65,52.53
174,Entry long,2025-04-22 12:00,Long,39191.8,26.6,1042501.88,114.38,0.01,1736.98,0.17,-1034.74,-0.10,105065.65,52.53
175,Exit long,2025-04-29 11:30,Exit Long,40376.6,25,1012470,-3055,-0.30,332.5,0.03,-3055,-0.30,102010.65,51.01
175,Entry long,2025-04-29 10:45,Long,40498.8,25,1012470,-3055,-0.30,332.5,0.03,-3055,-0.30,102010.65,51.01
176,Exit long,2025-05-02 13:15,Exit Long,41252.6,26.3,1087975.77,-3032.39,-0.28,86.79,0.01,-3032.39,-0.28,98978.26,49.49
176,Entry long,2025-05-02 12:00,Long,41367.9,26.3,1087975.77,-3032.39,-0.28,86.79,0.01,-3032.39,-0.28,98978.26,49.49
177,Exit long,2025-05-16 15:30,Exit Long,42600.6,41,1741294.6,5330,0.31,7761.3,0.45,-1074.2,-0.06,104308.26,52.15
177,Entry long,2025-05-16 12:30,Long,42470.6,41,1741294.6,5330,0.31,7761.3,0.45,-1074.2,-0.06,104308.26,52.15
178,Exit long,2025-05-16 15:30,Exit Long Add,42600.6,143.6,6111199.56,6246.6,0.10,14762.08,0.24,-488.24,-0.01,110554.86,55.28
178,Entry long,2025-05-16 14:00,Long Add,42557.1,143.6,6111199.56,6246.6,0.10,14762.08,0.24,-488.24,-0.01,110554.86,55.28
179,Exit long,2025-05-27 15:00,Exit Long,42302.7,40.9,1726478.98,3701.45,0.21,6004.12,0.35,-981.6,-0.06,114256.31,57.13
179,Entry long,2025-05-27 11:30,Long,42212.2,40.9,1726478.98,3701.45,0.21,6004.12,0.35,-981.6,-0.06,114256.31,57.13
180,Exit long,2025-05-27 15:00,Exit Long Add,42302.7,143.3,6065989.31,-4012.4,-0.07,4055.39,0.07,-4012.4,-0.07,110243.91,55.12
180,Entry long,2025-05-27 13:45,Long Add,42330.7,143.3,6065989.31,-4012.4,-0.07,4055.39,0.07,-4012.4,-0.07,110243.91,55.12
181,Exit long,2025-06-03 13:45,Exit Long,42520.6,47.1,1996950.51,5769.75,0.29,8388.51,0.42,-819.54,-0.04,116013.66,58.01
181,Entry long,2025-06-03 11:00,Long,42398.1,47.1,1996950.51,5769.75,0.29,8388.51,0.42,-819.54,-0.04,116013.66,58.01
182,Exit long,2025-06-03 13:45,Exit Long Add,42520.6,164.9,7007573.91,4073.03,0.06,13241.47,0.19,-3825.68,-0.05,120086.69,60.04
182,Entry long,2025-06-03 12:30,Long Add,42495.9,164.9,7007573.91,4073.03,0.06,13241.47,0.19,-3825.68,-0.05,120086.69,60.04
183,Exit long,2025-06-27 12:15,Exit Long,43978.7,71.3,3113036.43,22644.88,0.73,22644.88,0.73,-14.26,0.00,142731.56,71.37
183,Entry long,2025-06-27 09:45,Long,43661.1,71.3,3113036.43,22644.88,0.73,22644.88,0.73,-14.26,0.00,142731.56,71.37
184,Exit long,2025-06-27 12:15,Exit Long Add,43978.7,249.7,10937634.07,43847.32,0.40,43847.32,0.40,-99.88,0.00,186578.89,93.29
184,Entry long,2025-06-27 11:15,Long Add,43803.1,249.7,10937634.07,43847.32,0.40,43847.32,0.40,-99.88,0.00,186578.89,93.29
185,Exit long,2025-06-27 13:00,Exit Long,43917,66.1,2906806.99,-3893.29,-0.13,1275.73,0.04,-3893.29,-0.13,182685.6,91.34
185,Entry long,2025-06-27 12:15,Long,43975.9,66.1,2906806.99,-3893.29,-0.13,1275.73,0.04,-3893.29,-0.13,182685.6,91.34
