filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
guardian_block_ThuH12,blocked,888,222,5.5139832143659,3.9975733463228966,12.795524896406413,0.7634234921474206,0.02364864864864865,2.2769673501952234,0.2376126126126126,0.5225225225225225,0,0,OANDA,2022-01-02_2026-04-19,PROXY
guardian_block_ThuH12,unblocked,20249,666,4.772631584622469,3.4163533348010104,12.183780247514218,1.0171370874983048,0.15319275025927206,0.21788251542680076,0.032841127956936146,0.5104943453997728,0,0,OANDA,2022-01-02_2026-04-19,PROXY
