filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
striker_block_Thu,blocked,3542,222,62.38591441905614,57.01187029991776,117.2582066208821,1.3550407439071739,0.29587803500846976,1.000296720172486,0.059853190287972896,0.5090344438170525,0,0,OANDA,2022-01-02_2026-04-19,PROXY
striker_block_Thu,unblocked,14150,887,59.58325943077173,53.57275336248955,113.69721964876504,1.351725144296979,0.28911660777385156,0.4086747073438564,0.05498233215547703,0.5139222614840989,0,0,OANDA,2022-01-02_2026-04-19,PROXY
