filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
striker_block_Wed,blocked,3552,222,57.549476016822545,51.562212181828514,111.58247517891186,1.3518778279015353,0.29082207207207206,1.0500208719567978,0.059966216216216214,0.5194256756756757,0,0,OANDA,2022-01-02_2026-04-19,PROXY
striker_block_Wed,unblocked,14140,887,60.796201627012955,55.00961493423432,114.60530777916718,1.3525173311184728,0.2903818953323904,0.40272685101610795,0.05495049504950495,0.5113154172560113,0,0,OANDA,2022-01-02_2026-04-19,PROXY
