filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
aegis_block_TueH10,blocked,896,224,0.13979387182395916,0.1329032960150366,0.23397398150482765,1.3492474587515026,0.2700892857142857,2.7815557383533642,0.23325892857142858,0.5078125,0,0,OANDA,2022-01-02_2026-04-19,PROXY
aegis_block_TueH10,unblocked,9098,667,0.1316260165841722,0.12425265533617721,0.22108944486400545,0.890463727457037,0.0739723016047483,0.4616965905499773,0.06506924598812926,0.5146185974939547,0,0,OANDA,2022-01-02_2026-04-19,PROXY
