month,n_bars,atr14_mean,atr14_median,atr14_p95,ret_std,ret_p99_abs,range_exp_freq,n_session_opens,gap_abs_mean,gap_abs_max,session_gap_n,session_gap_mean,session_gap_p95,session_gap_max,instrument,feed,panel_window,canonical_status
2022-12,1928,44.54043228346042,39.482529842706256,80.77004122471344,0.0011213762683157898,0.003940254306923177,0.125,4,1.6197245179063537,115.5,4,53.375,107.17499999999998,115.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-01,1921,40.20792046561899,33.867123865326505,76.7825562110887,0.0009710808292928688,0.003803195149473405,0.1441957313899011,6,1.6606094182825573,201.5,6,56.28333333333285,166.875,201.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-02,1825,38.20174482153209,32.37858681842293,75.31837383307953,0.0009060906589123165,0.0032007669622272513,0.14520547945205478,5,1.6194362889019343,62.400000000001455,5,22.1,53.72000000000116,62.400000000001455,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-03,2112,46.89194855920072,39.845493642082744,102.21208266314807,0.0011783826345205036,0.004497617617309598,0.15198863636363635,4,1.7485699949824485,126.5,4,51.125,114.49999999999997,126.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-04,1817,27.72204600180385,24.136034694852327,51.47343330633665,0.0006587805496053865,0.0024909944502507168,0.15520088057237205,5,1.8411299435027977,57.5,5,21.5,46.199999999999996,54.0,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-05,2100,32.3181950001756,27.949895445394343,59.63776638809768,0.0007604574315648989,0.002839633876949316,0.14857142857142858,5,1.9222386587771039,136.5,5,48.240000000000876,123.98000000000027,136.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-06,2000,27.335522963741045,23.25925649373622,48.606969661590554,0.0006266378336955853,0.0022551054835455446,0.147,5,1.727291775798856,103.30000000000291,5,4.5,10.5,11.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-07,1909,24.000037287345705,21.29379501731021,41.80993336348277,0.0005548235409896648,0.0020108053505168404,0.1503404924044002,7,1.7489795918367026,38.5,7,14.88571428571387,35.49999999999999,38.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-08,2116,31.91756728696634,28.364890957209916,54.75177487271788,0.0007220089049484639,0.002645420923288955,0.14603024574669188,4,1.8076923076922933,132.0,4,24.625,48.624999999999986,53.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
2023-09,1908,27.60462377887761,23.969175210515793,51.433679830518976,0.0006616421343366733,0.0025614238082905232,0.15828092243186584,5,1.7633658008657835,29.5,5,13.2,21.2,21.5,US30USD,OANDA,2022-01-02_2026-04-19,PROXY
