filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
guardian_block_TueH08,blocked,896,224,4.050472117105005,2.8631159308716807,10.710039262027113,1.5306430285187973,0.40848214285714285,3.1958591863715764,0.23772321428571427,0.5212053571428571,0,0,OANDA,2022-01-02_2026-04-19,PROXY
guardian_block_TueH08,unblocked,20241,666,4.837123216958215,3.469190522802559,12.322784996119987,0.9832751737674642,0.13620868534163333,0.2037289475620977,0.029000543451410503,0.5105478978311349,0,0,OANDA,2022-01-02_2026-04-19,PROXY
