filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
striker_block_atrNotExpanding,blocked,6117,1033,46.31089660823402,39.10607113576066,93.3518898344621,1.4744774409110126,0.35932646722249467,1.2349631606161628,0.15906490109530816,0.5111982998201733,0,0,OANDA,2022-01-02_2026-04-19,PROXY
striker_block_atrNotExpanding,unblocked,11575,1033,67.45488339223752,60.3251369270629,120.71829579293572,1.2878692527575635,0.25408207343412526,0.344893883909732,0.07041036717062635,0.513866090712743,0,0,OANDA,2022-01-02_2026-04-19,PROXY
