filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
striker_block_Mon,blocked,3510,220,56.61175134002246,49.15225953025609,110.61770683839116,1.3360316126683784,0.28404558404558405,1.1709016307868767,0.062108262108262105,0.5094017094017094,0,0,OANDA,2022-01-02_2026-04-19,PROXY
striker_block_Mon,unblocked,14182,889,61.018670329589476,55.63212944041523,114.90362683841859,1.3564373252189716,0.2920603582005359,0.3847280444032204,0.05443519954872374,0.5138203356367226,0,0,OANDA,2022-01-02_2026-04-19,PROXY
