filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
guardian_block_Wed,blocked,7086,222,4.681226634352412,3.4025438155189764,12.507190741273703,1.0707581165403677,0.17541631385831216,0.4455876563319267,0.030059271803556307,0.5032458368614169,0,0,OANDA,2022-01-02_2026-04-19,PROXY
guardian_block_Wed,unblocked,28107,885,4.866444090945589,3.489379637458164,12.42385392467221,1.0143349444795478,0.1505674742946597,0.1511891032376173,0.02718184082257089,0.5093748888177322,0,0,OANDA,2022-01-02_2026-04-19,PROXY
