filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
aegis_block_lowATR,blocked,799,82,0.05843365479136945,0.06136933447592567,0.06931753247902826,0.9129629376787433,0.0951188986232791,2.839169047428109,0.10137672090112641,0.5106382978723404,0,0,OANDA,2022-01-02_2026-04-19,PROXY
aegis_block_lowATR,unblocked,9195,633,0.13878198127882127,0.12944544384233156,0.22502038408135638,0.9332145000804952,0.0912452419793366,0.43854780706161556,0.06101141924959217,0.5143012506797172,0,0,OANDA,2022-01-02_2026-04-19,PROXY
