filter,cohort,n,n_distinct_dates,atr_mean,atr_median,atr_p95,range_atr_mean,range_exp_freq,gap_atr_mean,gap_freq_1xATR,bullish_freq,idiosyncratic_flag,thin_cohort,feed,panel_window,canonical_status
aegis_block_Thu,blocked,3330,222,0.14982800067866778,0.14174418154588767,0.2496105422195355,0.9142491548448632,0.08858858858858859,0.7439297683429535,0.062162162162162166,0.5072072072072072,0,0,OANDA,2022-01-02_2026-04-19,PROXY
aegis_block_Thu,unblocked,13354,891,0.13702576476866524,0.12878735250559126,0.23216098603197577,0.9290757112639868,0.09457840347461435,0.33327893214464654,0.05848434925864909,0.5132544555938295,0,0,OANDA,2022-01-02_2026-04-19,PROXY
