trade_id,entry_utc,exit_utc,entry_price,exit_price,exit_signal,entry_atr,hold_bars,mfe_price,mae_price,mfe_atr,mae_atr,mfe_R,mae_R,time_to_mfe_bars,time_to_mae_bars,net_pnl_pct,net_pnl_R,feed,panel_window,canonical_status,strategy
11,2022-09-28T16:15:00+00:00,2022-09-28T17:00:00+00:00,144.07,144.089,X-Long,0.15863762380651794,3,0.28000000000000114,0.0,1.7650289589656396,0.0,0.12666666666666668,0.006666666666666667,1,0,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
12,2022-10-03T14:30:00+00:00,2022-10-03T15:00:00+00:00,144.556,144.378,X-Long,0.12143105405157824,2,0.027999999999991587,0.3380000000000223,0.23058352098383741,2.7834725033059144,0.013333333333333334,0.08666666666666667,1,2,-0.13,-0.08666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
13,2022-10-04T16:15:00+00:00,2022-10-04T16:30:00+00:00,144.209,144.092,X-Long,0.12737331650358083,1,0.044999999999987494,0.2580000000000098,0.3532922062111998,2.025541982278185,0.02,0.06,0,1,-0.09,-0.06,OANDA,2022-01-02_2026-04-19,PROXY,aegis
14,2022-10-11T16:45:00+00:00,2022-10-11T18:15:00+00:00,145.479,145.718,X-Long,0.08694044559615713,6,0.24699999999998568,0.051000000000016144,2.841025236370578,0.5866084496151973,0.10666666666666667,0.02666666666666667,6,0,0.16,0.10666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
15,2022-10-26T14:15:00+00:00,2022-10-26T14:30:00+00:00,146.585,146.595,X-Long,0.20143463222324282,1,0.21299999999999386,0.1290000000000191,1.0574149918963962,0.6404062626979308,0.05333333333333334,0.06,1,0,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
16,2022-11-14T18:15:00+00:00,2022-11-14T18:45:00+00:00,140.14,139.866,X-Long,0.19124783423257297,2,0.047000000000025466,0.28999999999999204,0.24575441697744735,1.5163570409238118,0.02,0.13333333333333333,0,2,-0.2,-0.13333333333333333,OANDA,2022-01-02_2026-04-19,PROXY,aegis
17,2022-11-23T15:15:00+00:00,2022-11-23T15:30:00+00:00,140.286,140.22,X-Long,0.20080421238705626,1,0.08199999999999363,0.4060000000000059,0.40835796732160246,2.021869935763242,0.04,0.08666666666666667,0,1,-0.05,-0.03333333333333333,OANDA,2022-01-02_2026-04-19,PROXY,aegis
18,2022-12-07T18:15:00+00:00,2022-12-07T18:30:00+00:00,136.271,136.294,X-Long,0.1782174053987759,1,0.0730000000000075,0.042999999999977945,0.40961206811794887,0.24127834149398572,0.03333333333333333,0.02,1,0,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
19,2023-01-11T18:15:00+00:00,2023-01-11T18:15:00+00:00,132.355,132.638,X-Long,0.13647401216524396,0,0.35200000000000387,0.014999999999986358,2.5792456337679814,0.1099110355297844,0.13999999999999999,0.04,0,0,0.21,0.13999999999999999,OANDA,2022-01-02_2026-04-19,PROXY,aegis
20,2023-01-25T15:15:00+00:00,2023-01-25T15:45:00+00:00,129.502,129.522,X-Long,0.17139500880065117,2,0.21599999999997976,0.23400000000000887,1.2602467336210967,1.3652672947563678,0.05333333333333334,0.12,2,0,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
21,2023-02-07T18:00:00+00:00,2023-02-08T04:00:00+00:00,130.572,131.126,Stale,0.20616227601223341,40,0.9089999999999918,0.0759999999999934,4.409148063276391,0.36864164225410306,0.45999999999999996,0.04,3,0,0.42,0.27999999999999997,OANDA,2022-01-02_2026-04-19,PROXY,aegis
22,2023-03-06T15:15:00+00:00,2023-03-06T18:45:00+00:00,135.674,136.057,X-Long,0.13108282855533374,14,0.4240000000000066,0.03900000000001569,3.2345960540592418,0.29752180685933777,0.18666666666666668,0.02,14,0,0.28,0.18666666666666668,OANDA,2022-01-02_2026-04-19,PROXY,aegis
23,2023-03-08T15:30:00+00:00,2023-03-08T17:45:00+00:00,136.632,137.221,X-Long,0.16947738927293526,9,0.5919999999999845,0.1349999999999909,3.493091335308433,0.7965664362611807,0.2866666666666667,0.06666666666666667,9,0,0.43,0.2866666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
24,2023-03-22T14:45:00+00:00,2023-03-22T15:15:00+00:00,132.557,132.564,X-Long,0.126156634480501,2,0.043000000000006366,0.13299999999998136,0.3408461249547088,1.054244991138679,0.02,0.06666666666666667,2,0,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
25,2023-03-28T17:45:00+00:00,2023-03-28T18:15:00+00:00,130.642,130.649,X-Long,0.12785095749154649,2,0.11000000000001364,0.07399999999998386,0.8603768181187603,0.5787989503706044,0.02666666666666667,0.04,2,0,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
26,2023-04-03T14:15:00+00:00,2023-04-03T15:00:00+00:00,132.461,132.33,X-Long,0.15616534842925425,3,0.057999999999992724,0.21600000000000819,0.37140121405529203,1.3831493488957962,0.02666666666666667,0.09999999999999999,2,3,-0.1,-0.06666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
27,2023-04-05T14:15:00+00:00,2023-04-05T15:00:00+00:00,130.808,130.83,X-Long,0.1809498796221723,3,0.3850000000000193,0.055999999999983174,2.1276609899045447,0.30947796216782525,0.19333333333333333,0.03333333333333333,1,0,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
28,2023-04-24T14:45:00+00:00,2023-04-24T15:00:00+00:00,134.385,134.397,X-Long,0.1073456383322364,1,0.07600000000002183,0.04899999999997817,0.7079933677864084,0.4564694081777447,0.03333333333333333,0.02666666666666667,1,0,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
29,2023-04-25T17:15:00+00:00,2023-04-25T17:30:00+00:00,133.768,133.603,X-Long,0.114577201109713,1,0.0,0.16599999999999682,0.0,1.4488048092660606,0.006666666666666667,0.08666666666666667,0,1,-0.13,-0.08666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
30,2023-05-03T14:15:00+00:00,2023-05-03T14:30:00+00:00,135.264,135.282,X-Long,0.14716234241825507,1,0.09600000000000364,0.10699999999999932,0.6523407987565106,0.7270881819473286,0.04666666666666667,0.02,0,1,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
31,2023-05-10T17:15:00+00:00,2023-05-10T18:15:00+00:00,134.254,134.263,X-Long,0.12573648381914185,4,0.054000000000002046,0.14099999999999113,0.42946962058900207,1.1213928982045034,0.02666666666666667,0.07333333333333333,3,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
32,2023-05-22T17:15:00+00:00,2023-05-22T23:15:00+00:00,138.33,138.636,X-Long,0.14847729664061576,24,0.3699999999999761,0.06400000000002137,2.491963474358969,0.4310423307001015,0.14666666666666667,0.03333333333333333,24,0,0.22,0.14666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
33,2023-06-05T14:15:00+00:00,2023-06-05T14:30:00+00:00,139.329,139.345,X-Long,0.1391842093891874,1,0.12899999999999068,0.07900000000000773,0.926829275864767,0.5675931224289074,0.06,0.04,1,0,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
34,2023-07-03T14:15:00+00:00,2023-07-03T19:00:00+00:00,144.222,144.733,X-Long,0.12060217758956257,19,0.5190000000000055,0.014000000000010004,4.303404883502883,0.11608413943946584,0.2333333333333333,0.006666666666666667,19,0,0.35,0.2333333333333333,OANDA,2022-01-02_2026-04-19,PROXY,aegis
35,2023-07-10T14:15:00+00:00,2023-07-10T15:00:00+00:00,141.618,141.635,X-Long,0.14046867729274642,3,0.19300000000001205,0.0759999999999934,1.3739717901506734,0.5410458862768683,0.08666666666666667,0.02666666666666667,2,3,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
36,2023-07-12T14:15:00+00:00,2023-07-12T14:30:00+00:00,138.645,138.668,X-Long,0.1867092749765504,1,0.09199999999998454,0.18999999999999773,0.49274466954862955,1.0176248610245024,0.04,0.06666666666666667,1,1,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
37,2023-08-23T14:15:00+00:00,2023-08-23T14:15:00+00:00,144.896,144.67,X-Long,0.1612445525895449,0,0.014000000000010004,0.24499999999997613,0.08682463857025682,1.5194311749782605,0.006666666666666667,0.10666666666666667,0,0,-0.16,-0.10666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
38,2023-09-11T14:15:00+00:00,2023-09-12T00:00:00+00:00,146.206,146.746,X-Long,0.16676562287740881,39,0.5980000000000132,0.007999999999981355,3.5858709348005697,0.04797151752230279,0.24666666666666667,0.006666666666666667,39,0,0.36,0.24,OANDA,2022-01-02_2026-04-19,PROXY,aegis
39,2023-09-13T16:30:00+00:00,2023-09-13T17:00:00+00:00,147.299,147.312,X-Long,0.11506893473875957,2,0.08099999999998886,0.06700000000000728,0.7039258700350599,0.5822596702760571,0.03333333333333333,0.02,1,2,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
40,2023-09-20T14:15:00+00:00,2023-09-20T14:45:00+00:00,147.67,147.676,X-Long,0.07041479783740726,2,0.09499999999999886,0.003999999999990678,1.3491482318725188,0.05680624134186908,0.04,0.006666666666666667,1,0,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
41,2023-11-01T14:30:00+00:00,2023-11-01T18:00:00+00:00,150.916,150.927,X-Long,0.09977324038504372,14,0.26900000000000546,0.09899999999998954,2.696113697038242,0.9922500223299344,0.12,0.04666666666666667,13,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
42,2023-11-13T15:15:00+00:00,2023-11-14T01:15:00+00:00,151.471,151.742,Stale,0.0837008775498915,40,0.3160000000000025,0.0030000000000143245,3.7753487089982385,0.035841918123571855,0.13999999999999999,0.02,38,0,0.17,0.11333333333333334,OANDA,2022-01-02_2026-04-19,PROXY,aegis
43,2023-11-14T18:15:00+00:00,2023-11-14T18:30:00+00:00,150.527,150.539,X-Long,0.11094610255983779,1,0.036000000000001364,0.04099999999999682,0.3244818805652509,0.36954880842149307,0.013333333333333334,0.02,0,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
44,2023-12-27T15:15:00+00:00,2023-12-27T15:30:00+00:00,142.51,142.376,X-Long,0.0926764682865634,1,0.0,0.15799999999998704,0.0,1.7048556437372842,0.0,0.06666666666666667,0,1,-0.1,-0.06666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
45,2024-01-08T15:15:00+00:00,2024-01-08T15:30:00+00:00,144.122,144.005,X-Long,0.13602598950577327,1,0.04599999999999227,0.26700000000002433,0.3381706699368647,1.9628601928949188,0.02,0.06666666666666667,0,1,-0.09,-0.06,OANDA,2022-01-02_2026-04-19,PROXY,aegis
46,2024-01-15T17:30:00+00:00,2024-01-15T23:30:00+00:00,145.69,145.873,X-Long,0.08435222731894619,24,0.1839999999999975,0.008000000000009777,2.1813294781686174,0.09484041209440491,0.08,0.006666666666666667,24,0,0.12,0.08,OANDA,2022-01-02_2026-04-19,PROXY,aegis
47,2024-02-07T15:45:00+00:00,2024-02-07T18:30:00+00:00,147.8,148.172,X-Long,0.14488897090971106,11,0.3779999999999859,0.0020000000000095497,2.608894228640358,0.013803673167475727,0.16666666666666666,-0.0,11,0,0.25,0.16666666666666666,OANDA,2022-01-02_2026-04-19,PROXY,aegis
48,2024-02-14T17:45:00+00:00,2024-02-14T18:15:00+00:00,150.43,150.439,X-Long,0.09020362567594777,2,0.08799999999999386,0.07800000000000296,0.9755705420991577,0.8647102532243465,0.006666666666666667,0.03333333333333333,2,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
49,2024-03-13T14:45:00+00:00,2024-03-13T15:00:00+00:00,147.824,147.833,X-Long,0.09173627926674117,1,0.0719999999999743,0.07200000000000273,0.7848585159053619,0.7848585159056718,0.03333333333333333,0.006666666666666667,0,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
50,2024-04-15T17:30:00+00:00,2024-04-15T22:00:00+00:00,154.14,154.153,X-Long,0.11366891315816124,18,0.1360000000000241,0.023999999999972488,1.1964572918084553,0.21113952208356562,0.06,0.013333333333333334,13,0,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
51,2024-04-17T16:30:00+00:00,2024-04-17T16:45:00+00:00,154.375,154.361,X-Long,0.07753397773834324,1,0.09600000000000364,0.12700000000000955,1.2381668373055534,1.637991545185533,0.04,0.02,0,1,-0.02,-0.013333333333333334,OANDA,2022-01-02_2026-04-19,PROXY,aegis
52,2024-05-01T14:15:00+00:00,2024-05-01T18:00:00+00:00,157.472,157.479,X-Long,0.08509265414861578,15,0.29699999999999704,0.13800000000000523,3.490313035497535,1.6217616124534777,0.12666666666666668,0.02666666666666667,15,15,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
53,2024-06-03T14:15:00+00:00,2024-06-03T14:30:00+00:00,156.284,156.297,X-Long,0.12872182085487388,1,0.1839999999999975,0.1529999999999916,1.4294390708429028,1.188609662168234,0.07333333333333333,0.06,0,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
54,2024-06-04T17:45:00+00:00,2024-06-04T23:30:00+00:00,154.572,154.981,X-Long,0.1581394835829204,23,0.5799999999999841,0.022999999999996135,3.6676482486163,0.14544122365200524,0.17333333333333334,0.013333333333333334,23,0,0.26,0.17333333333333334,OANDA,2022-01-02_2026-04-19,PROXY,aegis
55,2024-06-17T16:15:00+00:00,2024-06-17T16:30:00+00:00,157.762,157.746,X-Long,0.07977895818093278,1,0.04099999999999682,0.03299999999998704,0.5139199725698579,0.41364290475121873,0.013333333333333334,0.013333333333333334,0,1,-0.02,-0.013333333333333334,OANDA,2022-01-02_2026-04-19,PROXY,aegis
56,2024-07-03T14:15:00+00:00,2024-07-04T00:15:00+00:00,160.969,161.529,Stale,0.12659463459003314,40,0.7800000000000011,0.09399999999999409,6.161398565792068,0.7425275194672014,0.32,0.05333333333333334,23,0,0.34,0.22666666666666668,OANDA,2022-01-02_2026-04-19,PROXY,aegis
57,2024-07-08T14:15:00+00:00,2024-07-08T14:45:00+00:00,160.559,160.569,X-Long,0.10129921991517231,2,0.08600000000001273,0.08099999999998886,0.8489700125235802,0.799611290865004,0.03333333333333333,0.03333333333333333,2,0,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
58,2024-07-15T14:15:00+00:00,2024-07-15T14:30:00+00:00,157.891,157.886,X-Long,0.10352982296283579,1,0.05700000000001637,0.016999999999995907,0.5505659950802555,0.1642038932694632,0.02,0.006666666666666667,0,1,-0.01,-0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
59,2024-07-17T16:45:00+00:00,2024-07-17T17:00:00+00:00,156.26,156.284,X-Long,0.1847372368855841,1,0.09100000000000819,0.06699999999997885,0.4925915399306773,0.3626772876411208,0.02666666666666667,0.03333333333333333,1,0,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
60,2024-07-23T16:45:00+00:00,2024-07-23T17:00:00+00:00,155.77,155.783,X-Long,0.12029376891752487,1,0.08199999999999363,0.132000000000005,0.6816645678149299,1.0973136945314772,0.03333333333333333,0.013333333333333334,0,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
61,2024-08-07T14:30:00+00:00,2024-08-07T14:45:00+00:00,146.685,147.369,X-Long,0.311526482442046,1,0.7169999999999845,0.03100000000000591,2.3015699801167617,0.09950999914035531,0.3066666666666667,0.013333333333333334,1,0,0.46,0.3066666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
62,2024-08-21T16:15:00+00:00,2024-08-21T17:00:00+00:00,145.108,145.146,X-Long,0.2506865502796177,3,0.13599999999999568,0.0660000000000025,0.5425101579973087,0.2632769884398887,0.06,0.03333333333333333,2,0,0.02,0.013333333333333334,OANDA,2022-01-02_2026-04-19,PROXY,aegis
63,2024-08-27T17:15:00+00:00,2024-08-27T17:45:00+00:00,144.036,144.05,X-Long,0.13177760173468508,2,0.12999999999999545,0.09000000000000341,0.98651059276167,0.6829688719119752,0.02666666666666667,0.04666666666666667,2,0,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
64,2024-09-02T17:00:00+00:00,2024-09-02T17:30:00+00:00,146.83,146.83,X-Long,0.08779771718969856,2,0.055999999999983174,0.006000000000000227,0.6378297954944293,0.06833890666014054,0.013333333333333334,0.006666666666666667,2,0,-0.01,-0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
65,2024-09-04T14:15:00+00:00,2024-09-04T14:30:00+00:00,144.292,144.216,X-Long,0.1908725210116102,1,0.11599999999998545,0.2920000000000016,0.6077354633615885,1.5298168560483367,0.05333333333333334,0.08666666666666667,0,1,-0.06,-0.04,OANDA,2022-01-02_2026-04-19,PROXY,aegis
66,2024-09-23T16:30:00+00:00,2024-09-23T16:45:00+00:00,143.416,143.338,X-Long,0.19907514804377482,1,0.08100000000001728,0.09999999999999432,0.40688152587587734,0.5023228714515647,0.03333333333333333,0.04,0,1,-0.06,-0.04,OANDA,2022-01-02_2026-04-19,PROXY,aegis
67,2024-11-05T17:15:00+00:00,2024-11-05T17:30:00+00:00,151.704,151.705,X-Long,0.1279436020164308,1,0.04999999999998295,0.10599999999999454,0.39079718885483494,0.8284900403724901,0.02,0.013333333333333334,0,1,-0.01,-0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
68,2024-11-20T15:15:00+00:00,2024-11-20T15:30:00+00:00,155.265,155.184,X-Long,0.158070901215562,1,0.06800000000001205,0.20699999999999363,0.43018670404921744,1.3095389373260218,0.02,0.09333333333333334,1,0,-0.06,-0.04,OANDA,2022-01-02_2026-04-19,PROXY,aegis
69,2024-11-27T17:15:00+00:00,2024-11-27T17:45:00+00:00,150.708,150.74,X-Long,0.24384272534724846,2,0.16100000000000136,0.17500000000001137,0.6602616492689152,0.7176757057271222,0.03333333333333333,0.08,2,0,0.02,0.013333333333333334,OANDA,2022-01-02_2026-04-19,PROXY,aegis
70,2024-12-04T15:15:00+00:00,2024-12-04T15:30:00+00:00,150.512,150.471,X-Long,0.17902019990096302,1,0.1699999999999875,0.12999999999999545,0.9496135078278002,0.7261750353977575,0.02666666666666667,0.06,1,0,-0.03,-0.02,OANDA,2022-01-02_2026-04-19,PROXY,aegis
71,2024-12-17T18:45:00+00:00,2024-12-17T20:45:00+00:00,153.165,153.53,X-Long,0.12320907395251224,8,0.40300000000002,0.0049999999999954525,3.2708629898098738,0.04058142667254015,0.16,0.006666666666666667,8,0,0.23,0.15333333333333335,OANDA,2022-01-02_2026-04-19,PROXY,aegis
72,2024-12-23T17:15:00+00:00,2024-12-23T23:15:00+00:00,157.008,157.226,X-Long,0.09739753859476451,24,0.23599999999999,0.01500000000001478,2.423059179985026,0.1540079987280201,0.09333333333333334,0.006666666666666667,24,0,0.13,0.08666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
73,2025-02-03T15:15:00+00:00,2025-02-03T15:15:00+00:00,154.177,154.757,X-Long,0.21595201311149279,0,0.6400000000000148,0.1670000000000016,2.9636213655928847,0.7733199500843828,0.24666666666666667,0.07333333333333333,0,0,0.37,0.24666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
74,2025-02-05T15:15:00+00:00,2025-02-05T17:30:00+00:00,152.355,152.379,X-Long,0.1869806202289814,9,0.09100000000000819,0.23999999999998067,0.48668145334295704,1.2835554813438437,0.04,0.10666666666666667,8,3,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
75,2025-02-19T15:15:00+00:00,2025-02-19T15:45:00+00:00,151.386,151.386,X-Long,0.11110557094996908,2,0.12000000000000455,0.11199999999999477,1.0800538530515327,1.008050262848012,0.03333333333333333,0.05333333333333334,2,1,-0.01,-0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
76,2025-02-24T15:15:00+00:00,2025-02-24T15:30:00+00:00,149.385,149.34,X-Long,0.1389156556707581,1,0.046999999999997044,0.14699999999999136,0.3383347958374903,1.058196063576836,0.02,0.03333333333333333,0,1,-0.04,-0.02666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
77,2025-02-26T17:30:00+00:00,2025-02-26T17:45:00+00:00,149.099,149.04,X-Long,0.16110156935001949,1,0.0630000000000166,0.08499999999997954,0.39105764303970747,0.5276174548945773,0.02666666666666667,0.04,1,0,-0.05,-0.03333333333333333,OANDA,2022-01-02_2026-04-19,PROXY,aegis
78,2025-03-03T15:15:00+00:00,2025-03-03T15:30:00+00:00,150.183,150.206,X-Long,0.17571738607503215,1,0.13300000000000978,0.10099999999999909,0.7568972141619393,0.5747866062432297,0.06,0.02666666666666667,1,1,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
79,2025-03-10T14:45:00+00:00,2025-03-10T15:15:00+00:00,146.648,147.086,X-Long,0.18165823169594938,2,0.4660000000000082,0.014999999999986358,2.5652567221945444,0.08257264127228002,0.19999999999999998,0.006666666666666667,2,0,0.29,0.19333333333333333,OANDA,2022-01-02_2026-04-19,PROXY,aegis
80,2025-03-12T14:45:00+00:00,2025-03-12T15:00:00+00:00,148.384,148.32,X-Long,0.20435464196500833,1,0.125,0.17599999999998772,0.6116817254457266,0.8612478694275231,0.05333333333333334,0.04,0,1,-0.05,-0.03333333333333333,OANDA,2022-01-02_2026-04-19,PROXY,aegis
81,2025-03-18T16:45:00+00:00,2025-03-18T17:00:00+00:00,149.365,149.38,X-Long,0.13847635905118416,1,0.06799999999998363,0.1490000000000009,0.4910585493863917,1.075995939096918,0.02666666666666667,0.04,1,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
82,2025-04-08T17:15:00+00:00,2025-04-08T17:30:00+00:00,146.362,146.272,X-Long,0.23344563634669407,1,0.30700000000001637,0.11499999999998067,1.3150813388693436,0.49262004550469396,0.09333333333333334,0.04666666666666667,1,1,-0.07,-0.04666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
83,2025-04-16T17:45:00+00:00,2025-04-16T18:00:00+00:00,142.364,142.356,X-Long,0.16902147795815076,1,0.08599999999998431,0.12800000000001432,0.5088110756035258,0.7573002055496566,0.03333333333333333,0.02666666666666667,1,1,-0.01,-0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
84,2025-04-21T14:30:00+00:00,2025-04-21T15:00:00+00:00,140.606,140.96,X-Long,0.1561219159399361,2,0.4000000000000057,0.036000000000001364,2.562100250895559,0.2305890225806058,0.16666666666666666,0.02,2,0,0.25,0.16666666666666666,OANDA,2022-01-02_2026-04-19,PROXY,aegis
85,2025-04-28T14:30:00+00:00,2025-04-28T14:30:00+00:00,142.973,142.793,X-Long,0.1394421588344595,0,0.015999999999991132,0.37400000000002365,0.11474291658798635,2.682115675245837,0.006666666666666667,0.08666666666666667,0,0,-0.13,-0.08666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
86,2025-05-13T16:45:00+00:00,2025-05-13T17:45:00+00:00,147.55,147.573,X-Long,0.16553115136691307,4,0.2259999999999991,0.016000000000019554,1.3653019273638227,0.09665854353030065,0.09999999999999999,0.013333333333333334,2,0,0.01,0.006666666666666667,OANDA,2022-01-02_2026-04-19,PROXY,aegis
87,2025-05-21T17:30:00+00:00,2025-05-21T22:00:00+00:00,143.328,143.794,X-Long,0.15718222587039143,18,0.8569999999999993,0.03499999999999659,5.452270415782636,0.2226714872256404,0.21333333333333335,0.02,18,0,0.32,0.21333333333333335,OANDA,2022-01-02_2026-04-19,PROXY,aegis
88,2025-05-26T14:30:00+00:00,2025-05-26T15:30:00+00:00,142.804,142.814,X-Long,0.08425170035671102,4,0.057999999999992724,0.054000000000002046,0.6884134059541597,0.6409366193367361,0.02666666666666667,0.02666666666666667,3,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
89,2025-06-02T14:15:00+00:00,2025-06-02T14:30:00+00:00,142.62,142.629,X-Long,0.12690968066867536,1,0.12000000000000455,0.05299999999999727,0.9455543451668592,0.4176198357819922,0.04666666666666667,0.02,1,1,0.0,0.0,OANDA,2022-01-02_2026-04-19,PROXY,aegis
