date,daily_contrib,rolling_sharpe,strategy,window
2022-08-04,0.0,-5.102773753516862,guardian,90
2022-08-05,0.0,-5.102773753516862,guardian,90
2022-08-08,0.0,-5.102773753516862,guardian,90
2022-08-09,0.0,-4.783109814040837,guardian,90
2022-08-10,0.0202,0.1644934216323353,guardian,90
2022-08-11,-0.0021,0.14869417930270812,guardian,90
2022-08-12,0.0,0.14869417930270812,guardian,90
2022-08-15,0.0,0.14869417930270812,guardian,90
2022-08-16,0.0,0.14869417930270812,guardian,90
2022-08-17,0.0,0.14869417930270812,guardian,90
2022-08-18,0.0,0.14869417930270812,guardian,90
2022-08-19,0.0,0.14869417930270812,guardian,90
2022-08-22,0.0,0.14869417930270812,guardian,90
2022-08-23,0.0,0.14869417930270812,guardian,90
2022-08-24,0.0,0.14869417930270812,guardian,90
2022-08-25,0.0,0.14869417930270812,guardian,90
2022-08-26,0.0,0.14869417930270812,guardian,90
2022-08-29,0.0,0.14869417930270812,guardian,90
2022-08-30,0.0,0.14869417930270812,guardian,90
2022-08-31,0.0,0.14869417930270812,guardian,90
2022-09-01,0.0,0.14869417930270812,guardian,90
2022-09-02,0.0,0.14869417930270812,guardian,90
2022-09-05,0.0,0.14869417930270812,guardian,90
2022-09-06,0.0,0.14869417930270812,guardian,90
2022-09-07,0.0,0.14869417930270812,guardian,90
2022-09-08,0.0,0.14869417930270812,guardian,90
2022-09-09,0.0,0.14869417930270812,guardian,90
2022-09-12,-0.0027,-0.06210708751290075,guardian,90
2022-09-13,0.0,-0.06210708751290075,guardian,90
2022-09-14,0.0,-0.06210708751290075,guardian,90
2022-09-15,0.0,-0.06210708751290075,guardian,90
2022-09-16,0.0,-0.06210708751290075,guardian,90
2022-09-19,0.0,-0.06210708751290075,guardian,90
2022-09-20,0.0,-0.06210708751290075,guardian,90
2022-09-21,0.0,-0.06210708751290075,guardian,90
2022-09-22,0.0,-0.06210708751290075,guardian,90
2022-09-23,0.0,-0.06210708751290075,guardian,90
2022-09-26,0.0,0.09356977601621305,guardian,90
2022-09-27,0.0,0.09356977601621305,guardian,90
2022-09-28,0.0,0.09356977601621305,guardian,90
2022-09-29,-0.0031999999999999997,-0.15423005711436039,guardian,90
2022-09-30,0.0,-0.15423005711436039,guardian,90
2022-10-03,0.0,-0.023205551253056914,guardian,90
2022-10-04,0.0,-0.023205551253056914,guardian,90
2022-10-05,0.0,-0.023205551253056914,guardian,90
2022-10-06,0.0,-0.023205551253056914,guardian,90
2022-10-07,0.0,-0.023205551253056914,guardian,90
2022-10-10,0.0,-0.023205551253056914,guardian,90
2022-10-11,0.0,0.13990684711276918,guardian,90
2022-10-12,0.011999999999999999,0.9372769502732446,guardian,90
2022-10-13,0.0,0.9372769502732448,guardian,90
2022-10-14,0.0,0.9372769502732448,guardian,90
2022-10-17,0.0,0.9372769502732448,guardian,90
2022-10-18,0.0,0.9372769502732448,guardian,90
2022-10-19,0.0,0.9372769502732448,guardian,90
2022-10-20,0.0,0.9372769502732448,guardian,90
2022-10-21,0.0,0.9372769502732448,guardian,90
2022-10-24,0.0,0.9372769502732448,guardian,90
2022-10-25,-0.0031,0.966672989930472,guardian,90
2022-10-26,0.0,0.966672989930472,guardian,90
2022-10-27,0.0,0.966672989930472,guardian,90
2022-10-28,-0.0023,0.8060907132530419,guardian,90
2022-10-31,0.0,0.8060907132530419,guardian,90
2022-11-01,0.0,0.8060907132530419,guardian,90
2022-11-02,-0.002,0.6681352511059218,guardian,90
2022-11-03,0.0,0.6681352511059218,guardian,90
2022-11-04,0.0,0.6681352511059218,guardian,90
2022-11-07,-0.0024,0.503591704434996,guardian,90
2022-11-08,0.0,0.503591704434996,guardian,90
2022-11-09,0.0,0.503591704434996,guardian,90
2022-11-10,0.0,0.503591704434996,guardian,90
2022-11-11,0.0,0.503591704434996,guardian,90
2022-11-14,0.0,0.503591704434996,guardian,90
2022-11-15,0.0,0.503591704434996,guardian,90
2022-11-16,-0.0029999999999999996,0.29986886612690933,guardian,90
2022-11-17,0.0,0.29986886612690933,guardian,90
2022-11-18,0.0,0.29986886612690933,guardian,90
2022-11-21,0.0,0.29986886612690933,guardian,90
2022-11-22,0.0,0.29986886612690933,guardian,90
2022-11-23,0.0,0.29986886612690933,guardian,90
2022-11-24,-0.0021000000000000003,0.15934706836477308,guardian,90
2022-11-25,0.0,0.1593470683647731,guardian,90
2022-11-28,0.0,0.29310644269926633,guardian,90
2022-11-29,-0.0043,0.151547278203943,guardian,90
2022-11-30,0.0,0.151547278203943,guardian,90
2022-12-01,0.0,0.3314073457104383,guardian,90
2022-12-02,0.0,0.3314073457104383,guardian,90
2022-12-05,0.0,0.3314073457104383,guardian,90
2022-12-06,0.0,0.3314073457104383,guardian,90
2022-12-07,0.0,0.3314073457104383,guardian,90
2022-12-08,0.0,0.3314073457104383,guardian,90
2022-12-09,0.0,0.3314073457104383,guardian,90
2022-12-12,-0.0025,0.16486115480721023,guardian,90
2022-12-13,0.0,0.16486115480721023,guardian,90
2022-12-14,0.0,-1.9623447829282934,guardian,90
2022-12-15,0.0,-1.743641555519924,guardian,90
2022-12-16,0.0,-1.743641555519924,guardian,90
2022-12-19,-0.002,-1.9528658947270265,guardian,90
2022-12-20,0.0,-1.9528658947270265,guardian,90
2022-12-21,0.0,-1.9528658947270265,guardian,90
2022-12-22,0.0,-1.9528658947270265,guardian,90
2022-12-23,0.0,-1.9528658947270265,guardian,90
2022-12-26,0.0,-1.9528658947270265,guardian,90
2022-12-27,0.0,-1.9528658947270265,guardian,90
2022-12-28,-0.0017999999999999997,-2.1407253980339793,guardian,90
2022-12-29,0.0,-2.1407253980339793,guardian,90
2022-12-30,0.0,-2.1407253980339793,guardian,90
2023-01-02,0.0,-2.1407253980339793,guardian,90
2023-01-03,0.0,-2.1407253980339793,guardian,90
2023-01-04,0.026400000000000003,0.3823647571164345,guardian,90
2023-01-05,0.0,0.3823647571164345,guardian,90
2023-01-06,0.0,0.3823647571164345,guardian,90
2023-01-09,-0.004200000000000001,0.15147602729190796,guardian,90
2023-01-10,-0.0019000000000000002,0.0485940990963466,guardian,90
2023-01-11,0.0,0.0485940990963466,guardian,90
2023-01-12,0.0,0.0485940990963466,guardian,90
2023-01-13,0.0,0.0485940990963466,guardian,90
2023-01-16,0.0,0.1951406579749798,guardian,90
2023-01-17,0.0,0.1951406579749798,guardian,90
2023-01-18,0.0,0.1951406579749798,guardian,90
2023-01-19,0.0,0.1951406579749798,guardian,90
2023-01-20,0.0,0.1951406579749798,guardian,90
2023-01-23,0.0,0.1951406579749798,guardian,90
2023-01-24,0.0,0.1951406579749798,guardian,90
2023-01-25,0.032400000000000005,1.3469686607428426,guardian,90
2023-01-26,-0.0051,1.147535295707772,guardian,90
2023-01-27,0.0,1.147535295707772,guardian,90
2023-01-30,0.0,1.147535295707772,guardian,90
2023-01-31,0.0,1.147535295707772,guardian,90
2023-02-01,0.0,1.147535295707772,guardian,90
2023-02-02,0.0,1.2703509966522109,guardian,90
2023-02-03,0.0,1.2703509966522109,guardian,90
2023-02-06,0.0,1.2703509966522109,guardian,90
2023-02-07,0.0,1.2703509966522109,guardian,90
2023-02-08,0.0,1.2703509966522109,guardian,90
2023-02-09,-0.0019000000000000002,1.1980657640766275,guardian,90
2023-02-10,0.0,1.1980657640766275,guardian,90
2023-02-13,0.0,1.1980657640766275,guardian,90
2023-02-14,0.0,1.1980657640766275,guardian,90
2023-02-15,0.0,0.7787271663813357,guardian,90
2023-02-16,0.0,0.7787271663813357,guardian,90
2023-02-17,0.0,0.7787271663813357,guardian,90
2023-02-20,-0.0010999999999999998,0.7359874390012907,guardian,90
2023-02-21,0.0,0.7359874390012907,guardian,90
2023-02-22,0.0,0.7359874390012907,guardian,90
2023-02-23,0.0,0.7359874390012907,guardian,90
2023-02-24,0.0,0.7359874390012907,guardian,90
2023-02-27,0.0,0.7359874390012907,guardian,90
2023-02-28,0.0,0.8579826718548118,guardian,90
2023-03-01,0.0,0.8579826718548118,guardian,90
2023-03-02,-0.0017999999999999997,0.7875477716591455,guardian,90
2023-03-03,0.0,0.8778512266024251,guardian,90
2023-03-06,0.0,0.8778512266024251,guardian,90
2023-03-07,-0.002,0.7994364349470848,guardian,90
2023-03-08,0.0,0.8778512266024251,guardian,90
2023-03-09,0.0,0.8778512266024251,guardian,90
2023-03-10,0.0,0.8778512266024251,guardian,90
2023-03-13,0.0,0.9725129880316477,guardian,90
2023-03-14,0.0,0.9725129880316477,guardian,90
2023-03-15,-0.0035,0.8337305204951562,guardian,90
2023-03-16,-0.0031999999999999997,0.7079969907608555,guardian,90
2023-03-17,0.0,0.7079969907608555,guardian,90
2023-03-20,0.0,0.7079969907608555,guardian,90
2023-03-21,0.0,0.7079969907608555,guardian,90
2023-03-22,0.0,0.8257141586796661,guardian,90
2023-03-23,0.0,0.8257141586796661,guardian,90
2023-03-24,0.0,0.8257141586796661,guardian,90
2023-03-27,0.0,0.8257141586796661,guardian,90
2023-03-28,0.0,0.8257141586796661,guardian,90
2023-03-29,0.02,1.453651223973171,guardian,90
2023-03-30,0.0,1.5295650172557422,guardian,90
2023-03-31,0.0,1.5295650172557422,guardian,90
2023-04-03,-0.0021,1.453651223973171,guardian,90
2023-04-04,0.0,1.6127880581360352,guardian,90
2023-04-05,0.0,1.6127880581360352,guardian,90
2023-04-06,0.0,1.6127880581360352,guardian,90
2023-04-07,0.0,1.6127880581360352,guardian,90
2023-04-10,0.0,1.6127880581360352,guardian,90
2023-04-11,0.0,1.6127880581360352,guardian,90
2023-04-12,0.0,1.6127880581360352,guardian,90
2023-04-13,0.0,1.6127880581360352,guardian,90
2023-04-14,-0.0019000000000000002,1.5438273478126114,guardian,90
2023-04-17,0.0,1.635159353434172,guardian,90
2023-04-18,0.0,1.635159353434172,guardian,90
2023-04-19,0.0,1.635159353434172,guardian,90
2023-04-20,-0.0025,1.5438273478126112,guardian,90
2023-04-21,-0.0029999999999999996,1.4342874185622434,guardian,90
2023-04-24,0.0,1.5065663312482795,guardian,90
2023-04-25,0.0,1.5065663312482795,guardian,90
2023-04-26,0.0,1.5065663312482795,guardian,90
2023-04-27,0.0,1.5065663312482795,guardian,90
2023-04-28,0.0,1.5065663312482795,guardian,90
2023-05-01,0.0,1.5065663312482795,guardian,90
2023-05-02,0.0,1.5065663312482795,guardian,90
2023-05-03,0.030999999999999996,2.2416500722708665,guardian,90
2023-05-04,0.0,2.2416500722708665,guardian,90
2023-05-05,-0.0028000000000000004,2.1543694481303404,guardian,90
2023-05-08,-0.0019000000000000002,2.095941868535713,guardian,90
2023-05-09,-0.0017000000000000001,2.0439016249559603,guardian,90
2023-05-10,0.0,1.421591136698007,guardian,90
2023-05-11,0.0,1.421591136698007,guardian,90
2023-05-12,0.0,1.421591136698007,guardian,90
2023-05-15,0.0,1.5679269396771058,guardian,90
2023-05-16,0.0,1.6331615763270848,guardian,90
2023-05-17,0.0,1.6331615763270848,guardian,90
2023-05-18,0.0,1.6331615763270848,guardian,90
2023-05-19,0.0,1.6331615763270848,guardian,90
2023-05-22,0.0,1.6331615763270848,guardian,90
2023-05-23,0.0,1.6331615763270848,guardian,90
2023-05-24,0.0,1.6331615763270848,guardian,90
2023-05-25,0.0,1.6331615763270848,guardian,90
2023-05-26,0.0,1.6331615763270848,guardian,90
2023-05-29,0.0,1.6331615763270848,guardian,90
2023-05-30,0.0,1.6331615763270848,guardian,90
2023-05-31,0.0,0.7195059618000301,guardian,90
2023-06-01,0.0,0.9511435370830871,guardian,90
2023-06-02,-0.0021999999999999997,0.8525256342045057,guardian,90
2023-06-05,0.0,0.8525256342045057,guardian,90
2023-06-06,-0.0017000000000000001,0.7768476400540764,guardian,90
2023-06-07,-0.0023,0.6744633237833471,guardian,90
2023-06-08,0.0,0.6744633237833471,guardian,90
2023-06-09,0.0,0.6744633237833471,guardian,90
2023-06-12,0.0,0.6744633237833471,guardian,90
2023-06-13,0.0,0.6744633237833471,guardian,90
2023-06-14,0.0,0.6744633237833471,guardian,90
2023-06-15,0.0,0.758807421372972,guardian,90
2023-06-16,0.0,0.758807421372972,guardian,90
2023-06-19,0.0,0.758807421372972,guardian,90
2023-06-20,0.0,0.758807421372972,guardian,90
2023-06-21,0.0,0.758807421372972,guardian,90
2023-06-22,0.0,0.758807421372972,guardian,90
2023-06-23,0.0,0.758807421372972,guardian,90
2023-06-26,0.0,0.8075172785627179,guardian,90
2023-06-27,0.0,0.8075172785627179,guardian,90
2023-06-28,0.0,0.8075172785627179,guardian,90
2023-06-29,0.0,0.8075172785627179,guardian,90
2023-06-30,0.0,0.8075172785627179,guardian,90
2023-07-03,0.0,0.8075172785627179,guardian,90
2023-07-04,-0.0010999999999999998,0.758807421372972,guardian,90
2023-07-05,0.0,0.758807421372972,guardian,90
2023-07-06,0.0,0.8389157268719863,guardian,90
2023-07-07,0.0,0.8389157268719863,guardian,90
2023-07-10,0.0,0.8389157268719863,guardian,90
2023-07-11,0.0,0.9283441731759924,guardian,90
2023-07-12,0.0,0.9283441731759924,guardian,90
2023-07-13,0.0,0.9283441731759924,guardian,90
2023-07-14,0.0,0.9283441731759924,guardian,90
2023-07-17,0.0,0.9283441731759924,guardian,90
2023-07-18,0.0,0.9283441731759924,guardian,90
2023-07-19,0.0,1.0876812901655597,guardian,90
2023-07-20,0.0,1.2344539600037312,guardian,90
2023-07-21,0.0209,1.8978107875550925,guardian,90
2023-07-24,0.0,1.8978107875550925,guardian,90
2023-07-25,0.0,1.8978107875550925,guardian,90
2023-07-26,0.0,1.8978107875550925,guardian,90
2023-07-27,0.0,1.8978107875550925,guardian,90
2023-07-28,0.0,1.8978107875550925,guardian,90
2023-07-31,0.0,1.8978107875550925,guardian,90
2023-08-01,0.0,1.8978107875550925,guardian,90
2023-08-02,0.0,1.2582830545248473,guardian,90
2023-08-03,0.0,1.2582830545248473,guardian,90
2023-08-04,0.0,1.2582830545248473,guardian,90
2023-08-07,0.0,1.3530785174382218,guardian,90
2023-08-08,0.0,1.3530785174382218,guardian,90
2023-08-09,0.0,1.3530785174382218,guardian,90
2023-08-10,0.0,1.3530785174382218,guardian,90
2023-08-11,0.0,1.3530785174382218,guardian,90
2023-08-14,0.0,1.3530785174382218,guardian,90
2023-08-15,0.0,1.3530785174382218,guardian,90
2023-08-16,0.0,1.3530785174382218,guardian,90
2023-08-17,0.0,1.3530785174382218,guardian,90
2023-08-18,0.0,1.4390325456603137,guardian,90
2023-08-21,0.0,1.4390325456603137,guardian,90
2023-08-22,0.0,1.4390325456603137,guardian,90
2023-08-23,0.0,1.4390325456603137,guardian,90
2023-08-24,0.0,1.5534767278303017,guardian,90
2023-08-25,0.0,1.6927038160757932,guardian,90
2023-08-28,0.0,1.6927038160757932,guardian,90
2023-08-29,0.0,1.6927038160757932,guardian,90
2023-08-30,0.0,1.6927038160757932,guardian,90
2023-08-31,0.0,1.6927038160757932,guardian,90
2023-09-01,0.0,1.6927038160757932,guardian,90
2023-09-04,0.0208,2.3010616511799067,guardian,90
2023-09-05,0.0,2.3010616511799067,guardian,90
2023-09-06,0.0,1.5623721145648946,guardian,90
2023-09-07,0.0,1.5623721145648946,guardian,90
2023-09-08,0.0,1.728029314190152,guardian,90
2023-09-11,0.0,1.8398130052804362,guardian,90
2023-09-12,0.0,1.9400769135228344,guardian,90
2023-09-13,0.0,1.9400769135228344,guardian,90
2023-09-14,0.0,1.9400769135228344,guardian,90
2023-09-15,0.0,1.9400769135228344,guardian,90
2023-09-18,0.0,1.9400769135228344,guardian,90
2023-09-19,0.0,1.9400769135228344,guardian,90
2023-09-20,0.0,1.9400769135228344,guardian,90
2023-09-21,-0.0014999999999999998,1.8518976982307973,guardian,90
2023-09-22,0.0,1.8518976982307973,guardian,90
2023-09-25,0.0,1.8518976982307973,guardian,90
2023-09-26,0.0,1.8518976982307973,guardian,90
2023-09-27,0.0,1.8518976982307973,guardian,90
2023-09-28,0.0,1.8518976982307973,guardian,90
2023-09-29,0.0,1.8518976982307973,guardian,90
2023-10-02,0.0,1.8518976982307973,guardian,90
2023-10-03,0.0,1.8518976982307973,guardian,90
2023-10-04,0.0,1.8518976982307973,guardian,90
2023-10-05,0.0,1.8518976982307973,guardian,90
2023-10-06,0.0,1.9831242330709526,guardian,90
2023-10-09,0.0,1.9831242330709526,guardian,90
2023-10-10,0.0,2.08428315562127,guardian,90
2023-10-11,0.0,2.223883931730037,guardian,90
2023-10-12,0.0,2.223883931730037,guardian,90
2023-10-13,0.035800000000000005,2.7247788827584882,guardian,90
2023-10-16,-0.0023,2.6354078479075183,guardian,90
2023-10-17,-0.0027,2.530442843477447,guardian,90
2023-10-18,0.0,2.530442843477447,guardian,90
2023-10-19,0.0,2.530442843477447,guardian,90
2023-10-20,0.036000000000000004,3.049802163638608,guardian,90
2023-10-23,-0.0025,2.972439269901682,guardian,90
2023-10-24,0.0,2.972439269901682,guardian,90
2023-10-25,0.0,2.972439269901682,guardian,90
2023-10-26,0.0,2.972439269901682,guardian,90
2023-10-27,0.0,2.972439269901682,guardian,90
2023-10-30,0.0,2.972439269901682,guardian,90
2023-10-31,0.0,2.972439269901682,guardian,90
2023-11-01,0.0,2.972439269901682,guardian,90
2023-11-02,0.0,2.972439269901682,guardian,90
2023-11-03,0.0,2.972439269901682,guardian,90
2023-11-06,0.0062,3.1395554272740593,guardian,90
2023-11-07,0.0,3.1729008800699194,guardian,90
2023-11-08,0.0,3.1729008800699194,guardian,90
2023-11-09,0.0,3.1729008800699194,guardian,90
2023-11-10,0.0,3.1729008800699194,guardian,90
2023-11-13,0.0,3.1729008800699194,guardian,90
2023-11-14,0.0,3.1729008800699194,guardian,90
2023-11-15,0.0,3.1729008800699194,guardian,90
2023-11-16,0.0,3.1729008800699194,guardian,90
2023-11-17,0.0,3.1729008800699194,guardian,90
2023-11-20,0.0,3.1729008800699194,guardian,90
2023-11-21,0.019100000000000002,3.5583995039575904,guardian,90
2023-11-22,0.0,3.5583995039575904,guardian,90
2023-11-23,-0.001,3.5291303696425707,guardian,90
2023-11-24,0.0,3.122528216717076,guardian,90
2023-11-27,-0.0017999999999999997,3.0669519681588278,guardian,90
2023-11-28,0.0,3.0669519681588278,guardian,90
2023-11-29,0.0,3.0669519681588278,guardian,90
2023-11-30,0.0,3.0669519681588278,guardian,90
2023-12-01,0.0,3.0669519681588278,guardian,90
2023-12-04,0.0,3.0669519681588278,guardian,90
2023-12-05,0.0,3.0669519681588278,guardian,90
2023-12-06,0.0,3.0669519681588278,guardian,90
2023-12-07,0.0,3.0669519681588278,guardian,90
2023-12-08,0.0,3.0669519681588278,guardian,90
2023-12-11,0.0,3.0669519681588278,guardian,90
2023-12-12,0.0,3.0669519681588278,guardian,90
2023-12-13,0.0,3.0669519681588278,guardian,90
2023-12-14,-0.0045,2.923391954576605,guardian,90
2023-12-15,0.0,2.923391954576605,guardian,90
2023-12-18,0.0,2.923391954576605,guardian,90
2023-12-19,0.0,2.923391954576605,guardian,90
2023-12-20,0.0,2.923391954576605,guardian,90
2023-12-21,0.0,2.923391954576605,guardian,90
2023-12-22,0.0,2.923391954576605,guardian,90
2023-12-25,0.0,2.923391954576605,guardian,90
2023-12-26,0.0,2.923391954576605,guardian,90
2023-12-27,0.0,2.923391954576605,guardian,90
2023-12-28,0.0,2.923391954576605,guardian,90
2023-12-29,0.0,2.923391954576605,guardian,90
2024-01-01,0.0,2.923391954576605,guardian,90
2024-01-02,0.017499999999999998,3.299490253191428,guardian,90
2024-01-03,0.0,3.299490253191428,guardian,90
2024-01-04,0.0,3.299490253191428,guardian,90
2024-01-05,0.0,3.299490253191428,guardian,90
2024-01-08,0.0,2.8801706740566253,guardian,90
2024-01-09,0.0,2.8801706740566253,guardian,90
2024-01-10,0.0,2.8801706740566253,guardian,90
2024-01-11,0.0,2.8801706740566253,guardian,90
2024-01-12,0.0,2.8801706740566253,guardian,90
2024-01-15,-0.0012,2.8432284333576847,guardian,90
2024-01-16,0.0,2.8432284333576847,guardian,90
2024-01-17,0.0,2.8432284333576847,guardian,90
2024-01-18,0.0,2.8432284333576847,guardian,90
2024-01-19,0.0,2.8432284333576847,guardian,90
2024-01-22,0.0,2.8432284333576847,guardian,90
2024-01-23,0.0,2.8432284333576847,guardian,90
2024-01-24,-0.0019000000000000002,2.784289360466887,guardian,90
2024-01-25,0.0,2.8305425289511614,guardian,90
2024-01-26,0.0,2.8305425289511614,guardian,90
2024-01-29,0.0,2.8305425289511614,guardian,90
2024-01-30,0.0,2.8305425289511614,guardian,90
2024-01-31,-0.0017000000000000001,2.7779840701413523,guardian,90
2024-02-01,0.0,2.7779840701413523,guardian,90
2024-02-02,-0.0023,2.7065154821916515,guardian,90
2024-02-05,0.0,2.7065154821916515,guardian,90
2024-02-06,0.0,2.7065154821916515,guardian,90
2024-02-07,0.0,2.7065154821916515,guardian,90
2024-02-08,0.0,2.7065154821916515,guardian,90
2024-02-09,0.0,2.7065154821916515,guardian,90
2024-02-12,0.0,2.7065154821916515,guardian,90
2024-02-13,0.0,2.7065154821916515,guardian,90
2024-02-14,0.0,2.7065154821916515,guardian,90
2024-02-15,0.0,2.7065154821916515,guardian,90
2024-02-16,0.0,2.1034737906620316,guardian,90
2024-02-19,0.0,2.1929731162226442,guardian,90
2024-02-20,-0.0014000000000000002,2.2450600421340074,guardian,90
2024-02-21,0.0,2.2450600421340074,guardian,90
2024-02-22,0.0,2.2450600421340074,guardian,90
2024-02-23,-0.0012,1.4149320868705149,guardian,90
2024-02-26,0.0,1.5747535917192486,guardian,90
2024-02-27,0.0,1.5747535917192486,guardian,90
2024-02-28,-0.0014000000000000002,1.4865632675338785,guardian,90
2024-02-29,0.0,1.4865632675338785,guardian,90
2024-03-01,-0.0015999999999999999,1.3859296901374736,guardian,90
2024-03-04,0.0,1.3859296901374736,guardian,90
2024-03-05,0.0,1.3859296901374736,guardian,90
2024-03-06,0.0,1.3859296901374736,guardian,90
2024-03-07,0.0,1.3859296901374736,guardian,90
2024-03-08,0.0,1.3859296901374736,guardian,90
2024-03-11,0.0,1.0340030052080245,guardian,90
2024-03-12,0.0,1.0340030052080245,guardian,90
2024-03-13,0.0,1.0340030052080245,guardian,90
2024-03-14,0.0,1.0340030052080245,guardian,90
2024-03-15,0.0,1.0340030052080245,guardian,90
2024-03-18,0.015300000000000001,1.731804775970034,guardian,90
2024-03-19,0.0,1.731804775970034,guardian,90
2024-03-20,0.0,1.731804775970034,guardian,90
2024-03-21,-0.0021999999999999997,1.606951986029128,guardian,90
2024-03-22,0.0,1.606951986029128,guardian,90
2024-03-25,0.0,1.606951986029128,guardian,90
2024-03-26,0.0,0.7264243079764505,guardian,90
2024-03-27,0.0,0.7264243079764505,guardian,90
2024-03-28,0.0,0.7957967162786795,guardian,90
2024-03-29,0.0,0.7957967162786795,guardian,90
2024-04-01,0.0,0.9222183728075973,guardian,90
2024-04-02,0.0,0.9222183728075973,guardian,90
2024-04-03,0.0,0.9222183728075973,guardian,90
2024-04-04,0.0,0.9222183728075973,guardian,90
2024-04-05,0.0,0.9222183728075973,guardian,90
2024-04-08,0.0,0.9222183728075973,guardian,90
2024-04-09,0.0,0.9222183728075973,guardian,90
2024-04-10,-0.0031,0.7026311677144835,guardian,90
2024-04-11,-0.0027,0.5150696572402488,guardian,90
2024-04-12,0.0,0.5150696572402488,guardian,90
2024-04-15,-0.0031,0.3024703912155794,guardian,90
2024-04-16,-0.0029,0.10679775388568062,guardian,90
2024-04-17,-0.0038000000000000004,-0.14517296185169096,guardian,90
2024-04-18,-0.0033000000000000004,-0.06647653139143626,guardian,90
2024-04-19,0.0,-0.06647653139143626,guardian,90
2024-04-22,0.0,-0.06647653139143626,guardian,90
2024-04-23,0.0,-0.06647653139143626,guardian,90
2024-04-24,0.0,-0.06647653139143626,guardian,90
2024-04-25,0.0,-0.06647653139143626,guardian,90
2024-04-26,0.0,-0.06647653139143626,guardian,90
2024-04-29,-0.0027,-0.24457187043329315,guardian,90
2024-04-30,0.0,-0.24457187043329315,guardian,90
2024-05-01,0.0,-0.24457187043329315,guardian,90
2024-05-02,0.0,-0.24457187043329315,guardian,90
2024-05-03,0.0,-0.24457187043329315,guardian,90
2024-05-06,0.0,-0.24457187043329315,guardian,90
2024-05-07,-0.0054,-2.369586546196483,guardian,90
2024-05-08,0.0,-2.369586546196483,guardian,90
2024-05-09,0.0,-2.369586546196483,guardian,90
2024-05-10,0.0,-2.369586546196483,guardian,90
2024-05-13,0.0,-2.369586546196483,guardian,90
2024-05-14,0.0,-2.369586546196483,guardian,90
2024-05-15,0.0,-2.369586546196483,guardian,90
2024-05-16,0.0,-2.369586546196483,guardian,90
2024-05-17,0.0,-2.369586546196483,guardian,90
2024-05-20,0.0,-2.2651128142213786,guardian,90
2024-05-21,-0.0021999999999999997,-2.448870297446749,guardian,90
2024-05-22,0.0,-2.448870297446749,guardian,90
2024-05-23,0.0,-2.448870297446749,guardian,90
2024-05-24,0.0,-2.448870297446749,guardian,90
2024-05-27,0.0,-2.448870297446749,guardian,90
2024-05-28,0.0,-2.448870297446749,guardian,90
2024-05-29,-0.0021999999999999997,-2.4718191071943627,guardian,90
2024-05-30,0.0,-2.4718191071943627,guardian,90
2024-05-31,0.0,-2.4718191071943627,guardian,90
2024-06-03,0.0,-2.4718191071943627,guardian,90
2024-06-04,0.0,-2.4718191071943627,guardian,90
2024-06-05,0.0,-2.327377181932033,guardian,90
2024-06-06,0.0,-2.327377181932033,guardian,90
2024-06-07,-0.0021999999999999997,-2.3197898341615666,guardian,90
2024-06-10,0.0,-2.3197898341615666,guardian,90
2024-06-11,0.0,-2.3197898341615666,guardian,90
2024-06-12,0.0,-2.3197898341615666,guardian,90
2024-06-13,0.0,-2.3197898341615666,guardian,90
2024-06-14,0.0,-2.3197898341615666,guardian,90
2024-06-17,-0.0021999999999999997,-2.5028261566157206,guardian,90
2024-06-18,-0.0017999999999999997,-2.6542602566396063,guardian,90
2024-06-19,0.0,-2.654260256639606,guardian,90
2024-06-20,0.0,-2.654260256639606,guardian,90
2024-06-21,0.0,-2.654260256639606,guardian,90
2024-06-24,0.0,-2.654260256639606,guardian,90
2024-06-25,0.0,-2.5345292625034213,guardian,90
2024-06-26,0.0,-2.5345292625034213,guardian,90
2024-06-27,-0.0019000000000000002,-2.6933906427557157,guardian,90
2024-06-28,0.0,-2.5900875941591215,guardian,90
2024-07-01,0.0,-2.5900875941591215,guardian,90
2024-07-02,-0.0027,-2.80661585429536,guardian,90
2024-07-03,0.0,-2.687859197996527,guardian,90
2024-07-04,0.0,-2.687859197996527,guardian,90
2024-07-05,0.0,-2.55307079239959,guardian,90
2024-07-08,0.0,-2.55307079239959,guardian,90
2024-07-09,0.0,-2.55307079239959,guardian,90
2024-07-10,0.0,-2.55307079239959,guardian,90
2024-07-11,0.0393,0.38811131257816983,guardian,90
2024-07-12,0.0,0.38811131257816983,guardian,90
2024-07-15,0.0,0.38811131257816983,guardian,90
2024-07-16,0.0,0.38811131257816983,guardian,90
2024-07-17,0.0,0.38811131257816983,guardian,90
2024-07-18,0.0,0.38811131257816983,guardian,90
2024-07-19,-0.0024,0.29630799956688075,guardian,90
2024-07-22,0.0,-0.3040585716757743,guardian,90
2024-07-23,0.0,-0.3040585716757743,guardian,90
2024-07-24,0.0,-0.3040585716757743,guardian,90
2024-07-25,0.0,-0.2151573422637678,guardian,90
2024-07-26,0.0,-0.2151573422637678,guardian,90
2024-07-29,0.0,-0.2151573422637678,guardian,90
2024-07-30,-0.0015999999999999999,-0.27991538596256,guardian,90
2024-07-31,0.0,-0.27991538596256,guardian,90
2024-08-01,0.0,-0.27991538596256,guardian,90
2024-08-02,0.0,-0.27991538596256,guardian,90
2024-08-05,0.0,-0.27991538596256,guardian,90
2024-08-06,0.0,-0.27991538596256,guardian,90
